Date,Hour,Offense Type,Beat,Premise,Block Range,Street Name,Type,Suffix,# Of Offenses
2011-09-02,19,Robbery,19G10,13R,8800-8899,WEST SAM HOUSTON,PKWY,S,1
2011-09-02,19,Robbery,6B60,080,200-299,GREENS,RD,W,1
2011-09-02,18,Robbery,3B40,070,200-299,CROSSTIMBERS,-,-,1
2011-09-09,03,Robbery,17E20,210,8100-8199,SOUTHWEST,FWY,-,1
2011-09-02,18,Robbery,17E10,20A,6100-6199,ELM,ST,-,1
2011-09-02,01,Robbery,18F40,18A,8100-8199,RICHMOND,AVE,-,1
2011-09-02,05,Robbery,14D30,20D,5800-5899,HERON,DR,-,1
2011-09-02,13,Robbery,19G20,18R,11200-11299,BELLAIRE,BLVD,-,1
2011-08-31,03,Robbery,18F30,250,6200-6299,FAIRDALE,LN,-,1
2011-09-02,05,Robbery,12D10,20D,1400-1499,SHAWNEE,-,-,1
2011-09-01,21,Robbery,7C20,20A,3500-3599,DES CHAUMES,ST,-,1
2011-09-02,02,Robbery,15E40,18A,2400-2499,WESTRIDGE,ST,-,1
2011-09-02,00,Robbery,6B20,18C,6400-6499,NORTH,FWY,-,1
2011-09-01,23,Robbery,6B10,18A,6200-6299,NORTHLINE,DR,-,1
2011-09-01,21,Robbery,7C20,18C,3500-3599,LOCKWOOD,DR,-,1
2011-09-01,21,Robbery,20G40,18A,2400-2499,KIRKWOOD,DR,S,1
2011-09-01,21,Robbery,17E40,20A,6600-6699,LUDINGTON,DR,-,1
2011-09-01,21,Robbery,19G10,20C,9500-9599,DEERING,DR,-,1
2011-09-01,21,Robbery,14D50,080,5600-5699,AIRPORT,BLVD,-,1
2011-08-27,22,Robbery,2A50,18R,4700-4799,WASHINGTON,AVE,-,1
2011-09-01,11,Robbery,11H50,18A,1700-1799,COLLEGE,-,-,1
2011-09-01,11,Robbery,2A40,13R,1900-1999,CROCKETT,ST,-,1
2011-09-01,08,Robbery,17E20,18T,8700-8799,FONDREN,RD,-,1
2011-09-01,02,Robbery,12D70,18A,600-699,PINELOCH,DR,-,1
