Date,Hour,Offense Type,Beat,Premise,Block Range,Street Name,Type,Suffix,# Of Offenses
2011-12-01,09,Robbery,17E10,13B,6000-6099,HILLCROFT,-,-,1
2011-12-01,16,Robbery,14D40,18C,10600-10699,CULLEN,BLVD,-,1
2011-12-01,16,Robbery,10H40,18C,2100-2199,FANNIN,-,-,1
2011-11-29,08,Robbery,18F50,13R,9200-9299,PAGEWOOD,LN,-,1
2011-12-01,10,Robbery,19G50,250,9800-9899,BISSONNET,ST,-,1
2011-12-01,09,Robbery,10H50,070,3800-3899,DELANO,-,-,1
2011-12-01,08,Robbery,14D30,18C,7100-7199,MARTIN LUTHER KING,BLVD,-,1
2011-11-30,11,Robbery,20G10,13R,10000-10099,WESTPARK,-,-,1
2011-12-10,01,Robbery,16E20,20D,3100-3199,KELLING,DR,-,1
2011-12-05,22,Robbery,19G30,18C,12300-12399,BEECHNUT,ST,-,1
2011-12-05,23,Robbery,3B50,18A,9100-9199,IRVINGTON,BLVD,-,1
2011-12-06,00,Robbery,10H50,18A,3600-3699,TUAM,-,-,1
2011-12-06,01,Robbery,19G10,13R,9500-9599,COUNTRY CREEK,DR,-,1
2011-12-06,09,Robbery,19G30,20C,12900-12999,CLAREWOOD,DR,-,1
2011-12-06,09,Robbery,5F30,18A,5700-5799,GUHN,-,-,1
2011-12-06,10,Robbery,19G40,250,12600-12699,BISSONNET,ST,-,1
2011-12-04,06,Robbery,5F20,250,2200-2299,BINGLE,RD,-,1
2011-12-06,12,Robbery,17E10,05O,6300-6399,HILLCROFT,-,-,1
2011-12-06,10,Robbery,19G30,18T,7600-7699,COOK,RD,-,1
2011-12-05,13,Robbery,19G50,18A,11000-11099,KINGHURST,-,-,1
2011-12-09,08,Robbery,17E30,20A,11500-11599,KEEGANS RIDGE,RD,-,1
2011-12-05,13,Robbery,10H70,13R,5700-5799,CAROLINE,ST,-,1
2011-12-05,12,Robbery,7C20,18O,5700-5799,LOCKWOOD,DR,-,1
2011-12-05,12,Robbery,18F60,18T,8200-8299,BELLAIRE,BLVD,-,1
2011-12-06,14,Robbery,15E30,20A,4000-4099,BELLFORT,ST,W,1
2011-12-06,15,Robbery,19G20,23S,11700-11799,BEECHNUT,ST,-,1
2011-12-06,13,Robbery,8C10,250,9500-9599,HOMESTEAD,RD,-,1
2011-12-07,09,Robbery,4F30,20A,14200-14299,PARK ROW,-,-,1
2011-12-07,09,Robbery,19G20,11R,7700-7799,BANEWAY,DR,-,1
2011-12-07,09,Robbery,19G10,20A,8000-8099,BOONE,RD,-,1
2011-12-07,09,Robbery,12D20,20R,10300-10399,ALTA LOMA,WAY,-,1
2011-12-06,03,Robbery,11H50,18N,8900-8999,WINKLER,DR,-,1
2011-12-06,14,Robbery,17E10,18P,6200-6299,HILLCROFT,-,-,1
2011-12-07,11,Robbery,6B10,250,400-499,LITTLE YORK,RD,-,1
2011-12-07,10,Robbery,12D40,18A,900-999,FM 1959,-,-,1
2011-12-05,14,Robbery,2A20,05B,5500-5599,IRVINGTON,BLVD,-,1
2011-12-07,15,Robbery,19G40,20R,12400-12499,NEWBROOK,DR,-,1
2011-12-07,17,Robbery,19G40,13R,12300-12399,MAGNOLIA CANYON,-,-,1
2011-12-07,13,Robbery,13D20,20A,8500-8599,BROADWAY,ST,-,1
2011-12-07,17,Robbery,6B30,13R,7100-7199,GULF BANK,RD,W,1
2011-12-07,17,Robbery,19G40,13R,8500-8599,COOK,RD,-,1
2011-12-07,18,Robbery,17E40,13R,11100-11199,ALBURY,DR,-,1
2011-12-07,19,Robbery,6B50,18A,100-199,GOODSON,DR,-,1
2011-12-07,19,Robbery,6B20,18A,400-499,PARKER,RD,W,1
2011-12-05,18,Robbery,17E40,20A,6300-6399,DRYAD,DR,-,1
2011-12-08,00,Robbery,18F30,18A,3400-3499,UNITY,DR,-,1
2011-12-08,06,Robbery,2A10,13R,3000-3099,CHAPMAN,ST,-,1
2011-12-08,08,Robbery,2A20,250,5300-5399,IRVINGTON,BLVD,-,1
2011-12-08,09,Robbery,17E20,140,8200-8299,SOUTHWEST,FWY,-,1
2011-12-07,19,Robbery,10H30,18A,3400-3499,LAMAR,ST,-,1
2011-12-08,16,Robbery,6B10,05E,5600-5699,NORTH,FWY SER,E,1
2011-12-08,18,Robbery,14D30,13R,8100-8199,MARTIN LUTHER KING,BLVD,-,1
2011-12-08,18,Robbery,8C30,13A,6200-6299,WAYSIDE,-,N,1
2011-12-08,19,Robbery,19G50,18A,10300-10399,WILCREST,DR,-,1
2011-12-08,20,Robbery,19G20,20A,11700-11799,BEECHNUT,ST,-,1
2011-12-08,20,Robbery,10H50,250,3200-3299,DREW,ST,-,1
2011-12-03,01,Robbery,14D10,13R,6600-6699,TIERWESTER,-,-,1
2011-12-03,01,Robbery,8C40,20R,8900-8999,LAKE FOREST,BLVD,-,1
2011-12-02,22,Robbery,2A50,20R,1100-1199,THOMPSON,-,-,1
2011-11-25,22,Robbery,18F40,13R,2700-2799,DUNVALE,RD,-,1
2011-12-02,21,Robbery,6B30,13R,3800-3899,LITTLE YORK,RD,W,1
2011-12-07,16,Robbery,19G40,13R,9000-9099,DAIRY VIEW,LN,-,1
2011-12-07,16,Robbery,10H50,18O,2400-2499,ELGIN,ST,-,1
2011-12-08,11,Robbery,14D20,18C,5000-5099,BELLFORT,ST,-,1
2011-12-08,18,Robbery,12D20,250,10700-10799,KINGSPOINT,-,-,1
2011-12-08,20,Robbery,6B40,210,1400-1499,MOUNT HOUSTON,RD,W,1
2011-12-08,21,Robbery,6B50,210,11400-11499,NORTH,FWY,-,1
2011-12-08,20,Robbery,17E40,250,10800-10899,FONDREN,RD,-,1
2011-12-11,18,Robbery,5F10,18A,1300-1399,AFTON,ST,-,1
2011-12-11,19,Robbery,6B60,18A,16800-16899,CITY VIEW,PL,-,1
2011-12-11,19,Robbery,20G30,18A,10600-10699,MEADOWGLEN,LN,-,1
2011-12-11,19,Robbery,13D20,18A,8700-8799,BROADWAY,ST,-,1
