Date,Hour,Offense Type,Beat,Block Range,Street Name,Type,Suffix,# Offenses
2014-07-16,21,Theft,19G30,13200-13299,BELLAIRE,BLVD,-,1
2014-07-20,11,Auto Theft,19G30,4500-4599,COOK,RD,-,1
2014-07-18,19,Robbery,19G30,6700-6799,DAIRY ASHFORD,-,S,1
2014-07-19,10,Burglary,19G30,12600-12699,BELLAIRE,BLVD,-,1
2014-07-05,15,Aggravated Assault,19G30,7600-7699,MILLER GLEN,LN,-,1
2014-07-07,10,Theft,19G30,7500-7599,SUMMER GLEN,LN,-,1
2014-07-11,05,Rape,19G30,4500-4599,COOK,RD,-,1
2014-07-31,14,Burglary,19G30,12800-12899,WIREVINE,LN,-,1
2014-07-30,17,Auto Theft,19G30,12700-12799,CARVEL,LN,-,1
2014-07-30,00,Burglary,19G30,6700-6799,WESTBRANCH,DR,-,1
2014-07-29,20,Burglary,19G30,12900-12999,KNOTTY GLEN,LN,-,1
2014-07-25,10,Burglary,19G30,13200-13299,BELLAIRE,BLVD,-,1
2014-07-21,21,Theft,19G30,5600-5699,SYNOTT,-,-,1
2014-07-22,13,Theft,19G30,12500-12599,BELLAIRE,BLVD,-,1
2014-07-21,07,Auto Theft,19G30,7400-7499,CADDO LAKE,-,-,1
2014-07-04,17,Burglary,19G30,6700-6799,DAIRY ASHFORD,-,S,1
2014-07-25,15,Burglary,19G30,7800-7899,DAIRY VIEW,LN,-,1
2014-07-22,08,Auto Theft,19G30,7200-7299,CROWNWEST,DR,-,1
2014-07-21,13,Robbery,19G30,12300-12399,BEECHNUT,ST,-,1
2014-07-10,23,Theft,19G30,13100-13199,BELLAIRE,BLVD,-,1
2014-07-02,10,Burglary,19G30,12900-12999,BELLAIRE,BLVD,-,1
2014-07-30,23,Robbery,19G30,13100-13199,LEADER,ST,-,1
2012-07-12,07,Theft,19G30,13100-13199,ALIEF CLODINE,RD,-,1
2014-07-18,19,Burglary,19G30,12700-12799,RODEO SQUARE,DR,-,1
2014-07-19,06,Burglary,19G30,12600-12699,BELLAIRE,BLVD,-,1
2014-07-19,13,Theft,19G30,12700-12799,RODEO SQUARE,DR,-,1
2014-07-29,04,Robbery,19G30,7500-7599,COOK,RD,-,1
2014-07-30,22,Aggravated Assault,19G30,7500-7599,COOK,RD,-,1
2014-07-23,00,Theft,19G30,8000-8099,COOK,RD,-,1
2014-07-28,12,Burglary,19G30,6800-6899,GREENWAY CHASE,ST,-,1
2014-07-25,14,Theft,19G30,12300-12399,BELLAIRE,BLVD,-,1
2014-07-25,21,Robbery,19G30,12800-12899,HIGH STAR,DR,-,1
2014-07-19,08,Auto Theft,19G30,12500-12599,BEAR VALLEY,DR,-,2
2014-07-19,12,Theft,19G30,12700-12799,BEECHNUT,ST,-,1
2014-07-01,17,Burglary,19G30,6700-6799,WESTBRANCH,DR,-,1
2014-07-07,06,Robbery,19G30,7000-7099,COOK,RD,-,1
2014-07-07,15,Theft,19G30,12700-12799,BEECHNUT,ST,-,1
2014-07-07,10,Burglary,19G30,6700-6799,WESTBRANCH,DR,-,1
2014-07-05,00,Burglary,19G30,13200-13299,SHARPBILL,DR,-,1
2014-07-13,00,Robbery,19G30,6700-6799,WESTWICK,DR,-,1
2014-07-12,22,Robbery,19G30,13100-13199,CLAREWOOD,DR,-,1
2014-07-14,16,Burglary,19G30,7500-7599,SUMMER GLEN,LN,-,1
2014-07-15,16,Burglary,19G30,6100-6199,BRIAR BAYOU,DR,S,1
2014-07-18,09,Theft,19G30,7800-7899,WINDING CREEK,VIEW,-,1
2014-07-28,09,Theft,19G30,13000-13099,GREENWAY CHASE,CT,-,1
2014-07-29,10,Robbery,19G30,7500-7599,COOK,RD,-,1
2014-07-30,08,Burglary,19G30,12700-12799,NEWBROOK,DR,-,1
2014-07-26,02,Burglary,19G30,6500-6599,BRIAR BAYOU,DR,S,1
2014-07-15,10,Theft,19G30,13200-13299,BELLAIRE,BLVD,-,1
2014-07-15,10,Auto Theft,19G30,7800-7899,WINDING CREEK,VIEW,-,1
2014-07-07,12,Theft,19G30,6700-6799,WESTBRANCH,DR,-,1
2014-07-17,11,Burglary,19G30,12700-12799,NEWBROOK,DR,-,1
2014-07-17,11,Theft,19G30,12700-12799,BELLAIRE,BLVD,-,1
2014-07-21,14,Theft,19G30,7300-7399,CROWNWEST,DR,-,1
2014-07-21,13,Burglary,19G30,7500-7599,COOK,RD,-,1
2014-07-28,14,Burglary,19G30,7900-7999,DAIRY VIEW,LN,-,1
2014-07-01,14,Theft,19G30,7100-7199,CROWNWEST,DR,-,1
2014-07-03,18,Burglary,19G30,12700-12799,VILLAWOOD,LN,-,1
2014-07-03,21,Theft,19G30,12300-12399,WELLINGTON PARK,DR,-,1
2014-07-11,22,Burglary,19G30,12300-12399,CORONA,LN,-,1
2014-07-12,21,Robbery,19G30,7300-7399,CROWNWEST,DR,-,1
2014-07-31,20,Theft,19G30,6700-6799,WESTBRANCH,DR,-,1
2014-07-29,16,Burglary,19G40,10400-10499,AMBLEWOOD,DR,-,1
2014-07-28,19,Burglary,19G40,11700-11799,BISSONNET,ST,-,1
2014-07-29,11,Theft,19G40,11400-11499,KIRKWOOD,DR,S,1
2014-07-12,20,Robbery,19G40,12700-12799,BISSONNET,ST,-,1
2014-07-12,09,Theft,19G40,12300-12399,BROOKGLADE,CIR,-,1
2014-07-13,16,Theft,19G40,9700-9799,COURT GLEN,DR,-,1
2014-07-10,11,Theft,19G40,10500-10599,HUNTINGTON ESTATES,DR,-,1
2014-07-10,06,Theft,19G40,11700-11799,BELLFORT,ST,W,1
2014-07-04,02,Rape,19G40,12000-12099,BISSONNET,ST,-,1
2014-07-06,08,Theft,19G40,11600-11699,HERALD SQUARE,DR,-,1
2014-07-07,08,Theft,19G40,11200-11299,JULLIANE,CT,-,1
2014-06-29,14,Burglary,19G40,11500-11599,MEADOW PINES,CT,-,1
2014-07-03,07,Auto Theft,19G40,12700-12799,HUNTING BRIAR,DR,-,1
2014-07-28,02,Aggravated Assault,19G40,11500-11599,BISSONNET,ST,-,1
2014-07-27,06,Auto Theft,19G40,8800-8899,BROOKWULF,DR,-,1
2014-07-25,00,Robbery,19G40,11600-11699,GLENWOLDE,DR,-,1
2014-07-21,21,Aggravated Assault,19G40,12800-12899,SHANNON HILLS,DR,-,1
2014-07-18,19,Burglary,19G40,10400-10499,TENNECO,DR,-,1
2014-07-16,17,Theft,19G40,9500-9599,KIRKWOOD,DR,S,1
2014-07-15,19,Aggravated Assault,19G40,9800-9899,DAIRY ASHFORD,-,S,1
2014-07-15,21,Auto Theft,19G40,11700-11799,BISSONNET,ST,-,1
2014-07-06,04,Burglary,19G40,11900-11999,BISSONNET,ST,-,1
2014-07-06,14,Theft,19G40,9700-9799,COURT GLEN,DR,-,1
2014-07-06,14,Aggravated Assault,19G40,9200-9299,DAIRY VIEW,LN,-,1
2014-07-04,18,Theft,19G40,12600-12699,BISSONNET,ST,-,1
2014-06-30,05,Theft,19G40,10500-10599,HUNTINGTON WAY,DR,-,1
2014-07-01,10,Burglary,19G40,12300-12399,BISSONNET,ST,-,1
2014-07-02,00,Robbery,19G40,9400-9499,DAIRY ASHFORD,-,S,1
2014-07-10,16,Burglary,19G40,9500-9599,HUNTINGTON WAY,DR,-,1
2014-07-12,23,Robbery,19G40,10500-10599,FARMINGHAM,DR,-,1
2014-07-11,16,Burglary,19G40,11700-11799,BISSONNET,ST,-,1
2014-07-15,14,Burglary,19G40,11800-11899,ZARROLL,DR,-,1
2014-07-17,15,Robbery,19G40,11700-11799,GLEN,-,S,1
2014-07-21,05,Auto Theft,19G40,12000-12099,CREEKHURST,DR,-,1
2014-07-19,06,Auto Theft,19G40,9400-9499,COVENTRY SQUARE,DR,-,1
2014-07-26,13,Theft,19G40,11500-11599,CAESAR,-,-,1
2014-07-25,11,Robbery,19G40,11900-11999,BISSONNET,ST,-,1
2014-07-24,10,Auto Theft,19G40,9000-9099,KETCHWOOD,DR,-,1
2014-07-24,16,Theft,19G40,9100-9199,DAIRY ASHFORD,-,S,1
2014-07-26,16,Theft,19G40,11800-11899,SPRING GROVE,DR,-,1
2014-07-28,23,Aggravated Assault,19G40,11300-11399,HERALD SQUARE,DR,-,1
2014-07-30,05,Auto Theft,19G40,9000-9099,LEAMONT,-,-,1
2014-07-29,18,Burglary,19G40,10200-10299,LEAWOOD,BLVD,-,1
2014-07-28,05,Burglary,19G40,12200-12299,DAIRY ASHFORD,-,S,1
2014-07-22,02,Theft,19G40,9300-9399,DAIRY ASHFORD,-,S,1
2014-07-23,10,Theft,19G40,10100-10199,SYNOTT,-,-,1
2014-07-24,07,Theft,19G40,12800-12899,HUNTING BRIAR,DR,-,1
2014-07-20,03,Burglary,19G40,9000-9099,DAIRY ASHFORD,-,S,1
2014-07-15,01,Aggravated Assault,19G40,11700-11799,GLEN,-,S,1
2014-07-17,02,Burglary,19G40,12300-12399,LIMA,DR,-,1
2014-07-17,19,Aggravated Assault,19G40,12600-12699,BISSONNET,ST,-,1
2014-07-17,21,Burglary,19G40,12800-12899,LIMA,DR,-,1
2014-07-07,13,Burglary,19G40,9800-9899,KIRKWOOD,DR,S,1
2014-07-11,23,Robbery,19G40,9000-9099,DAIRY ASHFORD,-,S,1
2014-07-14,07,Burglary,19G40,9800-9899,KIRKWOOD,DR,S,1
2014-07-14,05,Aggravated Assault,19G40,11700-11799,BISSONNET,ST,-,1
2014-07-03,02,Theft,19G40,2700-2799,LOUISIANA,ST,-,1
2014-07-05,09,Theft,19G40,9000-9099,KINDLEWOOD,DR,-,1
2014-07-04,13,Auto Theft,19G40,10500-10599,COOK,RD,-,1
2014-07-13,17,Burglary,19G40,11700-11799,BISSONNET,ST,-,1
2014-07-14,07,Robbery,19G40,10100-10199,GROVE GLEN,DR,-,1
2014-07-14,12,Theft,19G40,12000-12099,GREEN GLADE,DR,-,1
2014-07-12,15,Theft,19G40,12600-12699,BISSONNET,ST,-,1
2014-07-11,15,Theft,19G40,11700-11799,BELLFORT,ST,W,1
2014-07-10,15,Aggravated Assault,19G40,10600-10699,KIRKWOOD,DR,S,1
2014-07-10,17,Theft,19G40,12700-12799,BISSONNET,ST,-,1
2014-07-11,08,Auto Theft,19G40,9400-9499,COVENTRY SQUARE,DR,-,1
2014-07-08,14,Burglary,19G40,12800-12899,HUNTINGTON FIELD,DR,-,1
2014-07-07,22,Theft,19G40,11600-11699,TWINRIDGE,LN,-,1
2014-07-07,01,Burglary,19G40,9700-9799,LEAWOOD,BLVD,-,1
2014-07-06,07,Robbery,19G40,9500-9599,KIRKWOOD,DR,S,1
2014-07-03,11,Theft,19G40,10600-10699,HUNTINGTON POINT,DR,-,1
2014-07-03,10,Theft,19G40,11000-11099,BISSONNET,ST,-,1
2014-07-19,03,Theft,19G40,9500-9599,KIRKWOOD,DR,S,1
2014-07-19,09,Burglary,19G40,8400-8499,COOK,RD,-,1
2014-07-20,17,Aggravated Assault,19G40,9500-9599,KIRKWOOD,DR,S,1
2014-07-20,18,Aggravated Assault,19G40,12600-12699,BROOKGLADE,CIR,-,1
2014-07-17,07,Auto Theft,19G40,11400-11499,BISSONNET,ST,-,1
2014-07-25,18,Burglary,19G40,11700-11799,BISSONNET,ST,-,1
2014-07-27,18,Theft,19G40,9500-9599,KIRKWOOD,DR,S,1
2014-07-28,08,Auto Theft,19G40,9400-9499,COVENTRY SQUARE,DR,-,1
2014-07-31,03,Aggravated Assault,19G40,8600-8699,MAYRIDGE,CIR,-,1
2014-07-18,16,Aggravated Assault,19G40,12000-12099,BISSONNET,ST,-,1
2014-07-20,04,Burglary,19G40,12600-12699,BROOKGLADE,CIR,-,1
2014-07-20,08,Robbery,19G40,10300-10399,KIRKWOOD,DR,S,1
2014-07-20,13,Burglary,19G40,11700-11799,BISSONNET,ST,-,1
2014-07-20,12,Theft,19G40,12000-12099,HUNTINGTON PARK,DR,-,1
2014-07-15,02,Theft,19G40,12600-12699,BROOKGLADE,CIR,-,1
2014-07-16,02,Theft,19G40,11700-11799,BELLFORT,ST,W,1
2014-07-26,17,Theft,19G40,11600-11699,SHANNON HILLS,DR,-,1
2014-07-22,08,Burglary,19G40,11800-11899,BISSONNET,ST,-,1
2014-07-24,01,Robbery,19G40,9600-9699,AZEEM,AVE,-,1
2014-07-14,18,Burglary,19G40,12800-12899,HUNTINGTON FIELD,DR,-,1
2014-07-10,15,Auto Theft,19G40,11300-11399,NEWBROOK,DR,-,1
2014-07-06,19,Burglary,19G40,9900-9999,DAIRY ASHFORD,-,S,1
2014-07-01,00,Burglary,19G40,13100-13199,BELLFORT,AVE,-,1
2014-07-01,21,Aggravated Assault,19G40,9400-9499,COVENTRY SQUARE,DR,-,1
2014-07-02,08,Aggravated Assault,19G40,9500-9599,DAIRY ASHFORD,-,S,1
2014-07-02,19,Auto Theft,19G40,12800-12899,DAIRY BROOK,DR,-,1
2014-07-03,14,Theft,19G40,9800-9899,KIRKWOOD,DR,S,1
2014-06-30,13,Theft,19G40,12000-12099,FAIRPOINT,DR,-,1
2014-07-22,07,Burglary,19G40,12500-12599,BISSONNET,ST,-,1
2014-07-22,18,Theft,19G40,12400-12499,BISSONNET,ST,-,1
2014-07-22,14,Burglary,19G40,11900-11999,TROULON,DR,-,1
2014-07-17,15,Aggravated Assault,19G40,9700-9799,LEAWOOD,BLVD,-,1
2014-07-25,15,Theft,19G40,11400-11499,BISSONNET,ST,-,1
2014-07-24,23,Theft,19G40,10500-10599,TENNETA,DR,-,1
2014-07-29,08,Auto Theft,19G40,12000-12099,PLUMPOINT,DR,-,1
2014-07-25,22,Burglary,19G40,11400-11499,GLADEFIELD,DR,-,1
2014-07-28,04,Auto Theft,19G40,12500-12599,SHANNON HILLS,DR,-,1
2014-07-03,13,Theft,19G40,12500-12599,BISSONNET,ST,-,1
2014-07-06,03,Burglary,19G40,12400-12499,GAMBIT,DR,-,1
2014-06-30,12,Auto Theft,19G40,9700-9799,COURT GLEN,DR,-,1
2014-07-01,12,Burglary,19G40,11800-11899,LIMA,DR,-,1
2014-07-07,13,Burglary,19G40,11900-11999,TROULON,DR,-,1
2014-07-11,11,Theft,19G40,9400-9499,COVENTRY SQUARE,DR,-,1
2014-07-11,13,Burglary,19G40,12800-12899,DAIRY BROOK,DR,-,1
2014-07-12,13,Theft,19G40,11200-11299,BISSONNET,ST,-,1
2014-07-23,08,Theft,19G40,12800-12899,HUNTING BRIAR,DR,-,1
2014-07-21,12,Burglary,19G40,9700-9799,LEAWOOD,BLVD,-,1
2014-07-26,06,Theft,19G40,13100-13199,BELLFORT,AVE,-,1
2014-07-17,07,Auto Theft,19G40,12200-12299,BELLFORT,ST,W,1
2014-07-17,09,Theft,19G40,11400-11499,BISSONNET,ST,-,1
2014-07-17,14,Burglary,19G40,10500-10599,HUNTINGTON WAY,DR,-,1
2014-07-19,05,Theft,19G40,11200-11299,BISSONNET,ST,-,1
2014-07-13,14,Burglary,19G40,10100-10199,MARGATE,DR,-,1
2014-07-14,08,Robbery,19G40,12500-12599,BROOKGLADE,CIR,-,1
2014-07-14,05,Robbery,19G40,9500-9599,KIRKWOOD,DR,S,1
2014-07-28,12,Theft,19G40,11100-11199,BISSONNET,ST,-,1
2014-07-30,18,Theft,19G40,11300-11399,EVESBOROUGH,DR,-,1
2014-07-31,19,Theft,19G40,12600-12699,BROOKGLADE,CIR,-,1
2014-07-08,16,Burglary,19G40,10400-10499,HUNTINGTON VIEW,DR,-,1
2014-07-09,03,Burglary,19G40,12700-12799,DAIRY ASHFORD,-,S,1
2014-07-14,13,Theft,19G40,11700-11799,BELLFORT,ST,W,1
2014-07-12,16,Theft,19G40,9300-9399,DAIRY VIEW,LN,-,1
2014-07-07,11,Theft,19G40,11700-11799,GLEN,-,S,1
2014-07-01,18,Theft,19G40,12500-12599,BISSONNET,ST,-,1
2014-07-19,00,Burglary,19G40,9700-9799,LEAWOOD,BLVD,-,1
2014-07-15,08,Aggravated Assault,19G40,9600-9699,KEEGAN,RD,-,1
2014-07-22,16,Burglary,19G40,8400-8499,COOK,RD,-,1
2014-07-22,14,Burglary,19G40,8400-8499,COOK,RD,-,1
2014-07-25,15,Theft,19G50,10100-10199,FORUM PARK,DR,-,1
2014-07-25,16,Aggravated Assault,19G50,10100-10199,FORUM PARK,DR,-,1
2014-07-25,23,Auto Theft,19G50,10200-10299,SUGAR BRANCH,DR,-,1
2014-07-26,05,Theft,19G50,10500-10599,BISSONNET,ST,-,1
2014-07-28,01,Robbery,19G50,10200-10299,BISSONNET,ST,-,1
2014-07-16,20,Theft,19G50,10100-10199,FORUM PARK,DR,-,1
2014-07-21,11,Theft,19G50,10800-10899,KIPP WAY,DR,-,1
2014-07-07,12,Burglary,19G50,11200-11299,WILCREST,DR,S,1
2014-07-12,11,Aggravated Assault,19G50,10100-10199,FORUM PARK,DR,-,1
2014-07-09,16,Theft,19G50,9900-9999,BISSONNET,ST,-,1
2014-07-28,14,Theft,19G50,9700-9799,BISSONNET,ST,-,1
2014-07-13,16,Burglary,19G50,9800-9899,FORUM PARK,DR,-,1
2014-07-19,03,Robbery,19G50,10400-10499,SOUTH,DR,-,1
2014-07-17,00,Robbery,19G50,11000-11099,KINGHURST,-,-,1
2014-07-18,05,Robbery,19G50,10300-10399,BISSONNET,ST,-,1
2014-07-25,18,Theft,19G50,9800-9899,BISSONNET,ST,-,1
2014-07-25,20,Robbery,19G50,10000-10099,FORUM PARK,DR,-,1
2014-07-19,22,Auto Theft,19G50,10500-10599,SOUTH,DR,-,1
2014-07-11,00,Aggravated Assault,19G50,10100-10199,FORUM PARK,DR,-,1
2014-07-07,07,Theft,19G50,9700-9799,BISSONNET,ST,-,1
2014-07-07,22,Theft,19G50,9800-9899,FORUM PARK,DR,-,1
2014-07-02,15,Theft,19G50,10400-10499,SOUTH,DR,-,1
2014-07-28,12,Robbery,19G50,9800-9899,BISSONNET,ST,-,1
2014-07-17,06,Burglary,19G50,11700-11799,WILCREST,DR,S,1
2014-07-18,22,Burglary,19G50,10100-10199,FORUM PARK,DR,-,1
2014-07-21,06,Theft,19G50,10200-10299,BISSONNET,ST,-,1
2014-07-19,14,Theft,19G50,9600-9699,SAM HOUSTON,PKWY,W,1
2014-07-02,15,Theft,19G50,11700-11799,WILCREST,DR,S,1
2014-07-06,20,Theft,19G50,10500-10599,SAM HOUSTON,PKWY,W,1
2014-07-05,19,Aggravated Assault,19G50,9800-9899,FORUM PARK,DR,-,1
2014-07-04,12,Theft,19G50,9600-9699,SAM HOUSTON,PKWY,W,1
2014-07-05,07,Robbery,19G50,9800-9899,CENTRE,PKWY,-,1
2014-07-10,23,Robbery,19G50,10000-10099,BISSONNET,ST,-,1
2014-07-09,09,Burglary,19G50,11600-11699,BELLFORT,ST,W,1
2014-07-13,07,Theft,19G50,10700-10799,BELLFORT,ST,W,1
2014-07-14,00,Robbery,19G50,9600-9699,WILCREST,DR,-,1
2014-07-30,12,Theft,19G50,11400-11499,SOUTHWEST,FWY,-,1
2014-07-01,12,Auto Theft,19G50,10600-10699,SOUTH,DR,-,1
2014-07-02,11,Auto Theft,19G50,11700-11799,MONTBROOK,DR,-,1
2014-07-08,17,Theft,19G50,10100-10199,SAM HOUSTON,PKWY,W,1
2014-07-09,08,Burglary,19G50,9800-9899,FORUM PARK,DR,-,1
2014-07-09,05,Theft,19G50,10500-10599,BISSONNET,ST,-,1
2014-07-23,16,Theft,19G50,10600-10699,WILCREST,DR,-,1
2014-07-22,16,Theft,19G50,10100-10199,FORUM PARK,DR,-,1
2014-07-27,22,Robbery,19G50,9800-9899,ROLKE,RD,-,1
2014-07-16,01,Aggravated Assault,19G50,11200-11299,VANDERFORD,DR,-,1
2014-07-29,08,Theft,19G50,10200-10299,BISSONNET,ST,-,1
2014-07-25,14,Auto Theft,19G50,10100-10199,SOUTHWEST,FWY,-,1
2014-07-22,11,Theft,19G50,10400-10499,SOUTH,DR,-,1
2014-07-20,06,Theft,19G50,11100-11199,BROOKLET,DR,-,1
2014-07-21,10,Auto Theft,19G50,10300-10399,WILCREST,DR,-,1
2014-07-21,13,Aggravated Assault,19G50,10100-10199,FORUM PARK,DR,-,1
2014-07-21,11,Theft,19G50,9700-9799,BISSONNET,ST,-,1
2014-07-07,17,Burglary,19G50,9700-9799,FORUM PARK,DR,-,1
2014-07-09,08,Aggravated Assault,19G50,10000-10099,FORUM WEST,DR,-,1
2014-07-12,19,Burglary,19G50,10200-10299,SUGAR BRANCH,DR,-,1
2014-07-31,17,Aggravated Assault,19G50,10000-10099,BISSONNET,ST,-,1
2014-07-29,22,Theft,19G50,9800-9899,SAM HOUSTON,PKWY,W,1
2014-07-07,07,Auto Theft,19G50,10100-10199,FORUM PARK,DR,-,1
2014-07-03,02,Theft,19G50,10200-10299,FORUM PARK,DR,-,1
2014-06-03,17,Theft,19G50,10900-10999,KIPP WAY,DR,-,1
2014-07-11,22,Burglary,19G50,10100-10199,FORUM PARK,DR,-,1
