Date,_unnamed,Hour,Offense Type,Beat,Premise,Block Range,Street Name,Type,Suffix,# Of Offenses
2013-07-31,,06,Burglary,13D10,20R,7400-7499,THUROW,-,-,1
2013-07-31,,10,Burglary,1A50,20A,4800-4899,PIN OAK PARK,-,-,1
2013-07-31,,10,Burglary,14D30,20R,5400-5499,SOUTHLEA,-,-,1
2013-07-31,,11,Burglary,12D50,20R,3600-3699,EMERALD FALLS,DR,-,1
2013-07-31,,06,Burglary,20G40,20R,2000-2099,WILLOW LAKE,DR,-,1
2013-07-31,,07,Burglary,5F30,20A,6500-6599,HOLLISTER,-,-,1
2013-07-31,,09,Burglary,1A50,20A,4800-4899,PIN OAK PARK,-,-,1
2013-07-27,,14,Burglary,9C40,05H,700-799,UVALDE,RD,-,1
2013-07-27,,15,Burglary,9C20,040,7300-7399,EAST,FWY,-,1
2013-07-31,,07,Burglary,20G80,20A,1700-1799,CRESCENT PLAZA,DR,-,1
2013-07-30,,23,Burglary,11H20,20A,7800-7899,SARITA,-,-,1
2013-07-31,,07,Burglary,17E20,20R,6700-6799,TRIOLA,-,-,1
2013-07-31,,14,Burglary,16E10,20R,2100-2199,MIDNIGHT,LN,-,1
2013-07-31,,09,Burglary,13D20,20R,6400-6499,HAYWOOD,DR,N,1
2013-07-31,,08,Burglary,10H70,20A,7100-7199,ALMEDA,RD,-,1
2013-07-31,,16,Burglary,17E40,20G,8800-8899,ASPEN PLACE,DR,-,1
2013-07-16,,00,Burglary,12D70,20A,19100-19199,GLENWEST,DR,-,1
2013-07-31,,21,Burglary,10H60,20R,3300-3399,KELTON,-,-,1
2013-07-31,,20,Burglary,10H40,20R,1200-1299,EAGLE,ST,-,1
2013-07-31,,11,Burglary,6B30,20A,5300-5399,GULF BANK,RD,W,1
2013-07-31,,08,Burglary,6B60,20A,300-399,BENMAR,DR,-,1
2013-07-31,,09,Burglary,5F40,20A,12300-12399,GESSNER,DR,N,1
2013-07-31,,22,Burglary,20G40,20R,11300-11399,WICKERSHAM,LN,-,1
2013-07-31,,11,Burglary,5F40,20A,12300-12399,GESSNER,DR,N,1
2013-08-01,,00,Burglary,12D10,20A,3900-3999,ARLINGTON SQUARE,DR,-,1
2013-07-31,,06,Burglary,20G40,20R,12600-12699,WESTELLA,-,-,1
2013-07-31,,07,Burglary,20G70,20A,12700-12799,BRANT ROCK,DR,-,1
2013-07-31,,14,Burglary,6B60,20A,800-899,GREENS,RD,-,1
2013-07-31,,15,Burglary,15E10,20R,6100-6199,BAYOU BRIDGE,DR,-,1
2013-07-31,,14,Burglary,15E40,20R,9600-9699,KINGS CROSS STATION,-,-,1
2013-07-27,,17,Burglary,14D10,05Z,6200-6299,CULLEN,BLVD,-,1
2013-07-30,,19,Burglary,1A30,190,2000-2099,WESTHEIMER,RD,-,1
2013-07-30,,07,Burglary,20G30,20A,10700-10799,MEADOWGLEN,LN,-,1
2013-07-30,,21,Burglary,18F50,20A,7500-7599,BELLERIVE,DR,-,1
2013-07-31,,09,Burglary,12D60,20R,800-899,REDWAY,LN,-,1
2013-07-12,,00,Burglary,20G70,20R,12700-12799,ASHFORD MEADOW,DR,-,1
2013-07-30,,20,Burglary,9C40,240,800-899,FEDERAL,RD,-,1
2013-07-30,,16,Burglary,15E10,20R,5900-5999,INDIGO,-,-,1
2013-07-30,,19,Burglary,14D30,250,5900-5999,BELLFORT,ST,-,1
2013-07-30,,14,Burglary,14D40,20R,5500-5599,GRACE POINT,LN,-,1
2013-07-30,,20,Burglary,9C40,05C,12700-12799,EAST,FWY,-,1
2013-07-30,,21,Burglary,12D30,05O,12600-12699,FEATHERWOOD,DR,N,1
2013-07-31,,03,Burglary,15E30,070,8800-8899,STELLA LINK,-,-,1
2013-07-31,,03,Burglary,1A50,18O,2200-2299,WEST LP S,SER,E,1
2013-07-29,,21,Burglary,9C30,20A,6400-6499,LAKE HOUSTON,PKWY,S,1
2013-07-28,,00,Burglary,19G20,20P,12100-12199,WHITE CAP,LN,-,1
2013-07-30,,07,Burglary,8C40,20R,9900-9999,VALLEY CLUB,DR,-,1
2013-07-30,,16,Burglary,24C30,20A,4500-4599,KINGWOOD,DR,-,1
2013-07-30,,16,Burglary,11H10,20M,7100-7199,AVE B,-,-,1
2013-07-30,,08,Burglary,1A30,20A,3700-3799,AUDLEY,ST,-,1
2013-07-30,,14,Burglary,2A30,20R,100-199,26TH,ST,E,1
2013-07-30,,09,Burglary,17E10,20A,6100-6199,GLENMONT,DR,-,1
2013-07-28,,16,Burglary,3B50,20R,300-399,PLYMOUTH,-,-,1
2013-07-27,,04,Burglary,10H50,20P,2400-2499,BASTROP,ST,-,1
2013-07-30,,14,Burglary,10H80,20R,5300-5399,INSTITUTE,LN,-,1
2013-07-30,,11,Burglary,14D20,20R,9700-9799,BUFFUM,ST,-,1
2013-07-30,,09,Burglary,15E30,20R,4000-4099,MCDERMED,DR,-,1
2013-07-30,,14,Burglary,9C10,20R,8600-8699,BERNDALE,ST,-,1
2013-06-30,,03,Auto Theft,9C40,18R,12000-12099,EAST,FWY,-,1
2013-07-01,,00,Auto Theft,11H40,20D,400-499,FOREST OAKS,BLVD,-,1
2013-07-01,,03,Auto Theft,13D10,20D,7100-7199,MOLINE,-,-,1
2013-06-30,,22,Auto Theft,6B60,18A,1300-1399,GEARS,RD,-,1
2013-07-01,,06,Auto Theft,24C40,18A,11100-11199,FM 1960,-,E,1
2013-06-30,,15,Auto Theft,17E20,18A,7000-7099,FONVILLA,ST,-,1
2013-07-01,,00,Auto Theft,19G40,18A,9300-9399,DAIRY VIEW,LN,-,1
2013-06-30,,15,Auto Theft,19G10,18A,9800-9899,BEECHNUT,ST,-,1
2013-07-01,,08,Auto Theft,15E30,20D,9600-9699,MARLIVE,LN,-,1
2013-06-30,,22,Auto Theft,15E40,18A,2800-2899,BARTELL,DR,S,1
2013-07-01,,01,Auto Theft,19G30,20D,12700-12799,GRAND CROSS,LN,-,1
2013-06-01,,12,Auto Theft,7C20,20D,4400-4499,PICKFAIR,-,-,1
2013-07-01,,01,Auto Theft,2A50,20D,5400-5499,INKER,-,-,1
2013-06-16,,18,Auto Theft,10H40,18O,1700-1799,MCGOWEN,ST,-,1
2013-06-29,,21,Auto Theft,17E40,18A,12200-12299,FONDREN,RD,-,1
2013-06-30,,20,Auto Theft,2A10,18N,2800-2899,FULTON,ST,-,1
2013-06-30,,00,Auto Theft,7C40,20D,11000-11099,ALDINE WESTFIELD,RD,-,1
2013-06-30,,21,Auto Theft,7C50,18A,6900-6999,OLD NORTH BELT,DR,-,1
2013-06-28,,06,Auto Theft,16E40,20D,5600-5699,MACKINAW,RD,-,1
2013-06-30,,23,Auto Theft,17E10,05C,5800-5899,RICE,AVE,S,1
2013-07-01,,11,Auto Theft,13D10,20D,6100-6199,SOUTH LP E,-,-,1
2013-07-01,,00,Auto Theft,13D20,080,3900-3999,REVEILLE,-,-,1
2013-07-01,,08,Auto Theft,18F60,20D,8500-8599,HAZEN,-,-,1
2013-06-22,,12,Auto Theft,16E20,20D,14200-14299,BATHURST,DR,-,1
2013-06-28,,18,Auto Theft,7C50,18P,6600-6699,RANKIN,RD,-,1
2013-06-28,,18,Auto Theft,7C50,18W,6600-6699,RANKIN,RD,-,1
2013-07-01,,12,Auto Theft,12D10,18B,10200-10299,ALMEDA GENOA,RD,-,2
2013-07-01,,11,Auto Theft,18F40,18T,9600-9699,WESTHEIMER,RD,-,1
2013-06-29,,15,Auto Theft,8C10,20D,5200-5299,PATE,-,-,2
2013-06-30,,03,Auto Theft,9C40,---,12500-12599,MARKET,ST,-,1
2013-06-20,,17,Auto Theft,17E30,20D,9200-9299,MEAUX,DR,-,1
2013-07-01,,14,Auto Theft,7C10,13R,4700-4799,NEW ORLEANS,-,-,1
2013-07-01,,14,Auto Theft,4F20,13R,10200-10299,FIELD STONE,DR,-,1
2013-07-01,,14,Auto Theft,11H50,18G,3700-3799,RICHEY,-,S,1
2013-06-29,,00,Auto Theft,17E10,18A,5400-5499,RAMPART,-,-,1
2013-06-28,,22,Auto Theft,6B60,20R,12800-12899,NORTHBOROUGH,DR,-,1
2013-06-29,,01,Auto Theft,18F50,05X,3600-3699,DUNVALE,RD,-,1
2013-05-01,,00,Auto Theft,7C10,18O,2000-2099,WEST,ST,-,1
2013-07-01,,05,Auto Theft,12D30,18P,12600-12699,FEATHERWOOD,DR,N,1
2013-06-15,,13,Auto Theft,19G50,250,10400-10499,SOUTHWEST,FWY,-,1
2013-07-01,,16,Auto Theft,9C40,18O,12000-12099,EAST,FWY,-,1
2013-07-01,,17,Auto Theft,3B10,18T,10600-10699,NORTHWEST,FWY SER,E,2
2013-06-28,,23,Auto Theft,5F30,18P,6300-6399,FAIRBANKS N HOUSTON,RD,-,1
2013-06-24,,12,Auto Theft,17E40,13R,6700-6799,AIRPORT,BLVD,W,1
2013-07-01,,19,Auto Theft,18F20,20G,5100-5199,HIDALGO,-,-,1
2013-07-01,,02,Auto Theft,19G10,18A,7800-7899,CORPORATE,DR,-,1
2013-07-01,,18,Auto Theft,1A30,18W,1200-1299,LOVETT,BLVD,-,1
2013-07-01,,22,Auto Theft,3B50,18G,4400-4499,NORTH,FWY,-,1
2013-07-02,,00,Auto Theft,7C20,20P,4800-4899,CAVALCADE,-,-,1
2013-07-02,,03,Auto Theft,12D40,18M,15300-15399,GULF,FWY,-,1
2013-07-01,,21,Auto Theft,18F30,18A,6300-6399,SKYLINE,DR,-,1
2013-07-01,,22,Auto Theft,3B10,18A,4200-4299,LOCKFIELD,-,-,1
2013-07-01,,22,Auto Theft,20G50,18M,11300-11399,KATY,FWY,-,1
2013-07-01,,20,Auto Theft,13D30,18M,8100-8199,AIRPORT,BLVD,-,1
2013-07-01,,23,Auto Theft,20G10,18A,9000-9099,TOWN PARK,DR,-,1
2013-06-29,,10,Auto Theft,18F50,18A,7600-7699,HARWIN,DR,-,1
2013-07-01,,22,Auto Theft,20G50,18O,10500-10599,TOWN AND COUNTRY,WAY,-,1
2013-07-01,,20,Auto Theft,3B10,18A,2800-2899,T C JESTER,BLVD,W,1
2013-07-02,,10,Auto Theft,10H50,18A,2900-2999,DELANO,-,-,1
2013-07-02,,10,Auto Theft,18F50,18A,7600-7699,GULFTON,-,-,1
2013-07-01,,15,Auto Theft,7C50,18A,6000-6099,GREENS,RD,-,1
2013-05-30,,10,Auto Theft,6B40,18O,9600-9699,NORTH,FWY,-,1
2013-07-02,,12,Auto Theft,13D10,18T,6000-6099,GULF,FWY SER,W,1
2013-07-02,,12,Auto Theft,12D10,18O,12200-12299,GULF,FWY,-,1
2013-07-02,,14,Auto Theft,3B10,18O,5200-5299,MITCHELLDALE,ST,-,1
2013-07-01,,19,Auto Theft,17E20,18G,6900-6999,BEECHNUT,ST,-,1
2013-07-02,,12,Auto Theft,13D10,18R,6800-6899,GULF,FWY,-,1
2013-07-02,,00,Auto Theft,3B30,13R,2300-2399,HIALEAH,-,-,1
2013-07-02,,14,Auto Theft,17E10,18A,6300-6399,CHIMNEY ROCK,RD,-,1
2013-07-01,,07,Auto Theft,6B10,20D,500-599,MAYFORD,-,-,1
2013-07-02,,08,Auto Theft,14D20,18O,4700-4799,REED,RD,-,1
2013-07-02,,18,Auto Theft,6B60,01P,12900-12999,KUYKENDAHL,RD,-,1
2013-07-02,,18,Auto Theft,12D70,18A,19100-19199,GLENWEST,DR,-,1
2013-07-06,,21,Theft,2A50,20D,5700-5799,KANSAS,ST,-,1
2013-07-07,,00,Theft,1A10,20A,1600-1699,FANNIN,-,-,1
2013-07-07,,13,Theft,18F20,05M,5000-5099,WESTHEIMER,RD,-,1
2013-07-06,,15,Theft,18F40,18A,3000-3099,DUNVALE,RD,-,1
2013-07-07,,07,Theft,7C50,18M,1200-1299,NORTH SAM HOUSTON,PKWY,E,1
2013-07-06,,01,Theft,16E10,18O,12500-12599,SOUTH,FWY,-,1
2013-07-07,,04,Theft,18F30,18A,3000-3099,GREENRIDGE,DR,-,1
2013-07-06,,22,Theft,3B10,18A,3200-3299,MANGUM,-,-,1
2013-07-07,,13,Theft,9C30,18P,11000-11099,EAST,FWY SER,N,1
2013-07-07,,03,Theft,9C30,18A,12400-12499,WALLISVILLE,RD,-,1
2013-07-07,,15,Theft,5F10,18A,2200-2299,WIRT,RD,-,1
2013-07-05,,12,Theft,5F30,20R,6400-6499,WILSHIRE RIDGE,-,-,1
2013-07-07,,13,Theft,9C40,18O,12000-12099,EAST,FWY,-,1
2013-07-06,,00,Theft,16E10,18N,12500-12599,SOUTH,FWY,-,1
2013-07-06,,10,Theft,19G40,05B,11400-11499,BISSONNET,ST,-,1
2013-07-07,,15,Theft,18F20,240,5100-5199,ALABAMA,ST,W,1
2013-07-06,,18,Theft,6B60,05D,12500-12599,KUYKENDAHL,RD,-,1
2013-07-07,,14,Theft,5F40,24C,7900-7999,FM 1960,-,W,1
2013-07-07,,14,Theft,1A20,20D,1600-1699,WEBSTER,ST,W,1
2013-07-07,,00,Theft,13D20,18A,8700-8799,BROADWAY,ST,-,1
2013-07-07,,14,Theft,4F30,18O,3200-3299,HWY 6,-,N,1
2013-06-23,,10,Theft,15E40,20A,2400-2499,WESTRIDGE,ST,-,1
2013-07-07,,00,Theft,6B20,20R,800-899,ELKHART,ST,-,1
2013-07-07,,00,Theft,11H20,20R,7100-7199,ILEX,ST,-,1
2013-07-07,,14,Theft,12D70,24C,200-299,BAYBROOK MALL,-,-,1
2013-07-05,,21,Theft,20G10,20A,10000-10099,WESTPARK,-,-,1
2013-07-07,,14,Theft,16E30,20D,5500-5599,DRAKESTONE,BLVD,-,1
2013-07-07,,13,Theft,20G80,18O,14600-14699,WESTHEIMER,RD,-,1
2013-07-06,,16,Theft,13D40,20D,10200-10299,BALLANTINE,ST,-,1
2013-05-23,,08,Theft,12D30,03B,9100-9199,GALVESTON,RD,-,1
2013-07-07,,13,Theft,14D30,05T,5100-5199,BELLFORT,ST,-,1
2013-07-07,,16,Theft,3B40,06,4900-4999,SHEPHERD,DR,N,1
2013-07-01,,12,Theft,17E20,20D,10000-10099,BRAES FOREST,DR,-,1
2013-07-07,,15,Theft,15E40,20A,8400-8499,BARTELL,DR,W,1
2013-07-07,,16,Theft,19G20,120,11700-11799,BEECHNUT,ST,-,1
2013-07-07,,13,Theft,20G60,18O,12000-12099,KATY,FWY,-,1
2013-07-07,,17,Theft,3B50,120,4400-4499,NORTH,FWY SER,E,1
2013-07-07,,12,Theft,14D10,20R,4600-4699,BRANCH,-,-,1
2013-07-07,,16,Theft,8C60,18O,6700-6799,SAM HOUSTON,ST,-,1
2013-07-07,,16,Theft,10H30,18O,2100-2199,COMMERCE,ST,-,1
2013-07-07,,17,Theft,5F30,080,13400-13499,NORTHWEST,FWY,-,1
2013-07-07,,17,Theft,12D70,24C,500-599,EL DORADO,BLVD,-,1
2013-07-07,,17,Theft,17E40,120,11200-11299,FONDREN,RD,-,1
2013-07-07,,16,Theft,20G50,210,800-899,SORELLA,CT,-,1
2013-07-07,,17,Theft,12D70,18O,16200-16299,GALVESTON,RD,-,1
2013-07-05,,16,Theft,10H60,210,2400-2499,SOUTHMORE,BLVD,-,1
2013-07-07,,17,Theft,13D10,18R,7100-7199,GULF,FWY,-,1
2013-07-07,,15,Theft,5F10,18O,7600-7699,KATY,FWY,-,1
2013-06-23,,12,Theft,4F10,20A,1500-1599,GESSNER,DR,-,1
2013-07-07,,18,Theft,13D40,18T,9700-9799,TELEPHONE,RD,-,1
2013-07-07,,00,Theft,16E20,24E,5200-5299,ANDERSON,RD,-,1
2013-07-07,,18,Theft,7C10,13R,1500-1599,TRALLE,-,-,1
2013-07-07,,08,Theft,7C10,040,4000-4099,SUMPTER,-,-,1
2013-07-07,,18,Theft,9C40,18T,1000-1099,FEDERAL,RD,-,1
2013-07-07,,16,Theft,8C60,20D,10500-10599,HOLLYGLEN,DR,-,1
2013-07-07,,13,Theft,4F10,20A,1500-1599,WITTE,RD,-,1
2013-07-06,,22,Theft,16E10,18O,2000-2099,ALMEDA GENOA,RD,-,1
2013-07-02,,06,Theft,7C50,18M,1300-1399,NORTH SAM HOUSTON,PKWY,E,1
2013-07-06,,19,Theft,20G80,18O,14600-14699,WESTHEIMER,RD,-,1
2013-07-06,,19,Theft,20G50,18G,9700-9799,KATY,FWY,-,1
2013-07-07,,19,Theft,12D10,080,9500-9599,ROWLETT,-,-,1
2013-07-07,,19,Theft,6B10,18R,5900-5999,NORTH,FWY,-,1
2013-06-23,,08,Theft,18F30,20R,2000-2099,AUGUSTA,DR,-,1
2013-07-07,,17,Theft,7C40,18G,3800-3899,LITTLE YORK,RD,-,1
2013-07-06,,22,Theft,18F40,18O,2700-2799,DUNVALE,RD,-,1
2013-07-07,,12,Theft,20G60,080,12100-12199,KATY,FWY,-,1
2013-07-07,,18,Theft,2A30,20R,1100-1199,HERKIMER,-,-,1
2013-07-07,,19,Theft,1A20,18R,4400-4499,MONTROSE,BLVD,-,1
2013-07-07,,18,Theft,5F30,250,4500-4599,CAMPBELL,RD,-,1
2013-07-06,,21,Theft,7C20,23S,4000-4099,LOCKWOOD,DR,-,1
2013-07-07,,13,Theft,10H80,20A,1100-1199,BERTHEA,ST,-,1
2013-07-07,,20,Theft,17E40,09D,12600-12699,GESSNER,DR,S,1
2013-07-07,,21,Theft,10H80,18R,2500-2599,SOUTHWEST,FWY,-,1
2013-07-07,,21,Theft,1A30,120,1700-1799,ALABAMA,ST,W,1
2013-06-30,,10,Theft,21I30,01A,3500-3599,TERMINAL,RD,N,1
2013-06-29,,15,Theft,6B50,120,10400-10499,NORTH,FWY,-,1
2013-07-07,,07,Theft,15E40,20A,8100-8199,FANNIN,-,-,1
2013-07-07,,21,Theft,10H40,18R,2100-2199,MAIN,ST,-,1
2013-07-07,,21,Theft,1A30,18P,2100-2199,RICHMOND,AVE,-,1
2013-07-07,,21,Theft,1A20,13R,900-999,CROSBY,ST,-,1
2013-07-07,,22,Theft,10H40,13R,2400-2499,HAMILTON,ST,-,1
2013-07-07,,22,Theft,19G20,18T,12100-12199,BEECHNUT,ST,-,1
2013-07-07,,21,Theft,1A20,18P,400-499,GRAY,-,W,1
2013-07-06,,09,Theft,9C20,18P,1200-1299,KRESS,-,-,1
2013-07-07,,21,Theft,1A30,18R,1700-1799,WESTHEIMER,RD,-,1
2013-07-07,,23,Theft,6B10,09D,6600-6699,AIRLINE,DR,-,1
2013-07-07,,07,Theft,5F40,18O,17100-17199,TOMBALL,PKWY,-,1
2013-07-07,,23,Theft,14D20,20R,4800-4899,PEDERSON,-,-,1
2013-07-07,,22,Theft,12D10,120,9500-9599,ROWLETT,-,-,1
2013-07-07,,23,Theft,12D70,120,500-599,EL DORADO,BLVD,-,1
2013-07-07,,23,Theft,6B10,13R,7900-7999,AIRLINE,DR,-,1
2013-07-07,,22,Theft,5F20,20D,8000-8099,RIDGEVIEW,-,-,1
2013-07-07,,23,Theft,11H30,23S,7900-7999,HOWARD,DR,-,1
2013-07-07,,23,Theft,19G20,20D,4200-4299,ALIEF VILLAGE,DR,-,1
2013-07-08,,00,Theft,13D20,20A,8500-8599,BROADWAY,ST,-,1
2013-07-07,,03,Theft,11H30,18A,8500-8599,WIER,DR,-,1
2013-07-08,,00,Theft,5F10,080,1100-1199,SILBER,-,-,1
2013-07-07,,23,Theft,11H30,240,8300-8399,GULF,FWY SER,E,1
2013-07-08,,01,Theft,10H80,18O,2500-2599,DUNSTAN,RD,-,1
2013-07-08,,01,Theft,18F40,18U,2700-2799,DUNVALE,RD,-,1
2013-07-08,,02,Theft,15E10,13R,5900-5999,WIGTON,DR,-,1
2013-07-08,,02,Theft,2A30,20D,700-799,7TH 1/2,ST,E,1
2013-07-07,,23,Theft,8C10,20R,4900-4999,KEELAND,-,-,1
2013-07-07,,22,Theft,12D60,18A,16400-16499,BUCCANEER,-,-,1
2013-07-07,,22,Theft,16E40,20D,2000-2099,DIAMOND CREST,DR,-,1
2013-07-08,,05,Theft,5F40,18C,17700-17799,TOMBALL,PKWY,-,1
2013-07-08,,05,Theft,19G30,18A,12700-12799,BELLAIRE,BLVD,-,1
2013-07-07,,08,Theft,6B60,18A,16800-16899,CITY VIEW,PL,-,1
2013-07-07,,18,Theft,7C30,20D,9200-9299,HARDY,RD,E,1
2013-07-07,,11,Theft,7C50,18A,15100-15199,VICKERY,DR,-,1
2013-07-06,,15,Theft,4F20,05W,2000-2099,BRITTMOORE,RD,-,1
2013-07-06,,12,Theft,2A60,05O,3400-3499,12TH,ST,W,1
2013-07-06,,00,Theft,14D20,20D,9100-9199,SCOTT,-,-,1
2013-07-06,,01,Theft,16E10,18O,1000-1099,ALMEDA GENOA,RD,-,1
2013-07-07,,13,Theft,7C50,---,6100-6199,STOREY,DR,-,1
2013-07-07,,18,Theft,14D20,18A,7400-7499,CALHOUN,RD,-,1
2013-07-05,,15,Theft,10H50,060,4000-4099,ELGIN,ST,-,1
2013-07-08,,03,Theft,15E10,20D,5900-5999,ARIEL,ST,-,1
2013-07-08,,07,Theft,12D10,18A,1300-1399,REDFORD,-,-,1
2013-07-05,,18,Theft,6B30,18P,6100-6199,LUMBERDALE,-,-,1
2013-07-08,,07,Theft,14D30,22H,7400-7499,ST LO,-,-,1
2013-07-07,,13,Theft,4F10,18A,9700-9799,PINE LAKE,DR,-,1
2013-06-29,,17,Theft,1A20,060,2700-2799,BRAZOS,ST,-,1
2013-07-08,,01,Theft,9C20,20R,8200-8299,FILLMORE,ST,-,1
2013-07-05,,17,Theft,7C20,05C,4800-4899,HOMESTEAD,RD,-,1
2013-07-08,,07,Theft,17E20,120,9700-9799,FONDREN,RD,-,1
2013-07-05,,15,Theft,5F30,05W,5400-5499,GUHN,-,-,1
2013-07-07,,22,Theft,1A50,03B,3800-3899,SOUTHWEST,FWY,-,1
2013-07-07,,19,Theft,17E10,20D,5400-5499,GRAND LAKE,ST,-,1
2013-07-03,,19,Theft,6B30,18C,6100-6199,LUMBERDALE,-,-,1
2013-07-06,,16,Theft,18F20,18P,3400-3499,SAGE,RD,-,1
2013-07-08,,08,Theft,10H40,120,4200-4299,SAN JACINTO,-,-,1
2013-07-05,,17,Theft,20G10,060,3100-3199,BRIARPARK,DR,-,1
2013-07-07,,23,Theft,19G40,13R,12000-12099,HUNTINGTON GLEN,DR,-,1
2013-07-07,,22,Theft,5F20,20D,1900-1999,OJEMAN,RD,-,1
2013-07-07,,22,Theft,5F10,20P,1500-1599,JACQUELYN,-,-,1
2013-07-08,,08,Theft,17E30,18O,11100-11199,GESSNER,DR,S,1
2013-07-08,,09,Theft,14D20,13R,3600-3699,CORDER,ST,-,1
2013-06-08,,22,Theft,5F10,20D,11400-11499,TODD,-,-,1
2013-07-07,,22,Theft,1A50,18A,3800-3899,SOUTHWEST,FWY,-,1
2013-07-06,,18,Theft,8C60,20R,6000-6099,LANGLEY,-,-,1
2013-07-07,,21,Theft,16E10,05F,12500-12599,AMELIA,DR,-,1
2013-07-08,,09,Theft,17E10,140,6800-6899,SOUTHWEST,FWY,-,1
2013-07-08,,09,Theft,10H70,18O,6000-6099,SAN JACINTO,-,-,1
2013-07-05,,08,Theft,6B40,09H,800-899,RINGOLD,-,-,1
2013-07-08,,09,Theft,15E40,250,2900-2999,HOLMES,RD,-,1
2013-07-08,,07,Theft,17E30,18O,9500-9599,GESSNER,DR,S,1
2013-07-05,,18,Theft,8C10,060,4200-4299,BENNINGTON,ST,-,1
2013-06-01,,19,Theft,16E40,20R,16200-16299,NECORIDGE,DR,-,1
2013-07-08,,01,Theft,3B50,20A,300-399,BERRY,RD,-,1
2013-07-08,,10,Theft,6B30,250,6400-6499,BINGLE,RD,-,1
2013-07-08,,00,Theft,18F40,20D,6300-6399,ELLA LEE,LN,-,1
2013-07-06,,15,Theft,18F20,18U,5000-5099,WESTHEIMER,RD,-,1
2013-07-06,,03,Theft,7C20,20R,3500-3599,DES CHAUMES,ST,-,1
2013-07-03,,00,Theft,4F30,060,10700-10799,CLARBOROUGH PLACE,-,-,1
2013-07-08,,10,Theft,13D30,18T,8100-8199,AIRPORT,BLVD,-,1
2013-07-09,,07,Theft,20G10,04V,10500-10599,HARWIN,DR,-,1
2013-07-08,,10,Theft,8C30,20R,7900-7999,SAFEBUY,-,-,1
2013-07-08,,10,Theft,16E10,01B,1900-1999,AIRPORT,BLVD,W,1
2013-07-06,,22,Theft,6B60,18A,800-899,SEMINAR,DR,-,1
2013-07-08,,10,Theft,6B50,18C,11000-11099,AIRLINE,DR,-,1
2013-07-08,,09,Theft,24C60,210,14100-14199,LAKE HOUSTON,PKWY,W,1
2013-07-07,,18,Theft,1A50,18P,3800-3899,CUMMINS,ST,-,1
2013-07-08,,10,Theft,11H20,20G,9200-9299,MANCHESTER,ST,-,1
2013-07-04,,21,Theft,20G10,18A,9200-9299,CLAREWOOD,DR,-,1
2013-06-23,,12,Theft,16E40,20R,7000-7099,CHASEWOOD,DR,-,1
2013-07-08,,11,Theft,19G50,20C,10200-10299,FORUM PARK,DR,-,1
2013-07-01,,08,Theft,21I50,01A,3900-3999,TERMINAL,RD,N,1
2013-07-06,,00,Theft,16E10,13R,1700-1799,ALMEDA GENOA,RD,-,1
2013-07-08,,11,Theft,15E40,080,8500-8599,MAIN,ST,-,1
2013-07-08,,11,Theft,6B20,18A,700-799,PINEMONT,DR,-,1
2013-07-07,,00,Theft,2A40,03B,1900-1999,WASHINGTON,AVE,-,1
2013-07-08,,11,Theft,6B10,13R,100-199,PARKER,RD,W,1
2013-07-07,,12,Theft,20G60,18O,12100-12199,KATY,FWY,-,1
2013-07-04,,15,Theft,1A20,20A,2200-2299,DALLAS,ST,W,1
2013-07-08,,00,Theft,6B50,18M,700-799,NORTH SAM HOUSTON,PKWY,E,1
2013-07-04,,00,Theft,2A30,060,600-699,21ST,ST,W,1
2013-07-02,,09,Theft,6B10,18W,900-999,ROSELANE,-,-,1
2013-07-08,,12,Theft,6B60,13R,1300-1399,RANKIN,RD,-,1
2013-06-25,,22,Theft,2A50,20A,4000-4099,DICKSON,ST,-,1
2013-07-08,,01,Theft,20G30,20A,10600-10699,MEADOWGLEN,LN,-,1
2013-05-08,,09,Theft,20G10,05Z,9800-9899,RICHMOND,AVE,-,1
2013-07-08,,12,Theft,3B10,18R,5300-5399,34TH,ST,W,1
2013-07-07,,21,Theft,17E20,13R,7600-7699,TROULON,DR,-,1
2013-07-08,,03,Theft,20G30,20R,4200-4299,MEADOWGLEN,LN,-,1
2013-07-08,,03,Theft,14D20,18A,10000-10099,CULLEN,BLVD,-,1
2013-07-02,,00,Theft,24C10,18A,900-999,ROCKMEAD,DR,-,1
2013-07-07,,16,Theft,10H50,20R,3200-3299,BURKETT,ST,-,1
2013-07-03,,13,Theft,3B10,18R,5400-5499,34TH,ST,W,1
2013-07-08,,14,Theft,9C40,02B,12600-12699,EAST,FWY,-,1
2013-07-08,,12,Theft,4F30,18G,2600-2699,ELDRIDGE,PKWY,N,1
2013-07-08,,10,Theft,18F50,05Z,7200-7299,REGENCY SQUARE,BLVD,-,1
2013-07-08,,13,Theft,7C20,18O,4300-4399,LOCKWOOD,DR,-,1
2013-07-08,,08,Theft,9C40,18O,13100-13199,MARKET,ST,-,1
2013-07-02,,09,Theft,19G50,070,10300-10399,BISSONNET,ST,-,1
2013-07-03,,00,Theft,13D10,120,3100-3199,WOODRIDGE,DR,-,1
2013-04-19,,18,Theft,20G50,250,12800-12899,QUEENSBURY,LN,-,1
2013-07-08,,13,Theft,21I70,01A,3800-3899,TERMINAL,RD,N,1
2013-06-29,,12,Theft,17E30,18T,11500-11599,SOUTHWEST,FWY,-,1
2013-07-08,,12,Theft,20G10,18C,10300-10399,WESTHEIMER,RD,-,1
2013-06-20,,12,Theft,7C20,070,3800-3899,LOCKWOOD,DR,-,1
