Date,Hour,Offense Type,Beat,Block Range,Street Name,Type,Suffix,# Of
2014-08-01,12,Auto Theft,1A20,"Road, Street, or Sidewalk",2300-2399,GRANT,ST,-
2014-07-24,15,Burglary,1A20,Apartment,2300-2399,BAGBY,ST,-
2014-08-28,03,Theft,1A20,Drug Store or Medical Supply,1000-1099,WAUGH,DR,-
2014-08-28,19,Theft,1A20,,700-799,WAUGH,DR,-
2014-08-29,23,Theft,1A20,,1100-1199,WILSON,-,-
2014-08-30,12,Theft,1A20,,4200-4299,JACK,-,-
2014-08-31,11,Theft,1A20,,2300-2399,BAGBY,ST,-
2014-08-18,04,Theft,1A20,Other Parking Lot,2000-2099,WAUGH,DR,-
2014-08-19,00,Theft,1A20,Restaurant or Cafeteria Parking Lot,200-299,GRAY,-,-
2014-08-16,03,Aggravated Assault,1A20,,2400-2499,BRAZOS,ST,-
2014-08-14,00,Theft,1A20,"Road, Street, or Sidewalk",3100-3199,BRAZOS,ST,-
2014-08-24,12,Theft,1A20,,3600-3699,STANFORD,-,-
2014-08-23,22,Theft,1A20,"Road, Street, or Sidewalk",2300-2399,MASON,-,-
2014-08-26,17,Theft,1A20,Grocery Store or Supermarket,3300-3399,MONTROSE,BLVD,-
2014-08-27,08,Theft,1A20,Restaurant or Cafeteria Parking Lot,4400-4499,MONTROSE,BLVD,-
2014-08-21,10,Theft,1A20,Apartment Parking Lot,2800-2899,MASON,-,-
2014-08-20,23,Theft,1A20,Restaurant or Cafeteria Parking Lot,800-899,RICHMOND,AVE,-
2014-08-21,00,Theft,1A20,,1000-1099,WAUGH,DR,-
2014-08-21,17,Theft,1A20,Bar or Night Club,800-899,DALLAS,ST,W
2014-08-21,13,Theft,1A20,Restaurant or Cafeteria Parking Lot,1100-1199,WESTHEIMER,RD,-
2014-08-23,18,Robbery,1A20,"Road, Street, or Sidewalk",2400-2499,CROCKER,ST,-
2014-08-10,22,Theft,1A20,"Road, Street, or Sidewalk",UNK,DENNIS,ST,-
2014-08-10,16,Auto Theft,1A20,Residence or House,200-299,ALABAMA,ST,W
2014-08-10,10,Theft,1A20,"Road, Street, or Sidewalk",2300-2399,MASON,-,-
2014-08-10,06,Theft,1A20,"Road, Street, or Sidewalk",200-299,MCGOWEN,ST,-
2014-08-09,23,Theft,1A20,"Parks and Recreation, Zoo, Swimming Pool",2400-2499,ALLEN,PKWY,-
2014-08-12,10,Theft,1A20,,2900-2999,W. DALLAS,-,-
2014-08-08,10,Theft,1A20,"Road, Street, or Sidewalk",900-999,WILLARD,-,-
2014-08-07,21,Theft,1A20,,700-799,DALLAS,ST,W
2014-08-08,13,Theft,1A20,,600-699,RICHMOND,AVE,-
2014-08-07,00,Theft,1A20,"Road, Street, or Sidewalk",300-399,ST JOSEPH,PKWY,-
2014-08-04,10,Theft,1A20,"Road, Street, or Sidewalk",1700-1799,STANFORD,-,-
2014-07-29,09,Theft,1A20,,2200-2299,SMITH,-,-
2014-07-30,19,Theft,1A20,,1000-1099,STANFORD,-,-
2014-08-01,05,Theft,1A20,Drug Store or Medical Supply,1000-1099,WAUGH,DR,-
2014-08-02,21,Aggravated Assault,1A20,,2000-2099,BAGBY,ST,-
2014-08-01,20,Theft,1A20,Restaurant or Cafeteria Parking Lot,3200-3299,MONTROSE,BLVD,-
2014-08-26,18,Theft,1A20,,1900-1999,DALLAS,ST,-
2014-08-27,00,Theft,1A20,,200-299,TUAM,-,-
2014-08-29,11,Theft,1A20,,3200-3299,MONTROSE,BLVD,-
2014-08-30,19,Theft,1A20,,800-899,RICHMOND,AVE,-
2014-08-09,18,Theft,1A20,,1500-1599,GRAY,-,W
2014-08-11,09,Auto Theft,1A20,Apartment Parking Lot,400-499,HAWTHORNE,-,-
2014-08-12,17,Burglary,1A20,Residence or House,1700-1799,WEBSTER,ST,W
2014-08-12,08,Theft,1A20,"Road, Street, or Sidewalk",2100-2199,MORGAN,-,-
2014-08-08,02,Theft,1A20,"Road, Street, or Sidewalk",2200-2299,HOPKINS,-,-
2014-08-09,10,Theft,1A20,,1000-1099,VAN BUREN,-,-
2014-08-07,00,Theft,1A20,Apartment Parking Lot,200-299,WESTMORELAND,-,-
2014-08-06,19,Theft,1A20,"Road, Street, or Sidewalk",2300-2399,MORGAN,-,-
2014-08-06,10,Theft,1A20,,2500-2599,HOPKINS,-,-
2014-08-05,10,Theft,1A20,,1400-1499,MARCONI,-,-
2014-08-03,15,Theft,1A20,,500-599,RICHMOND,AVE,-
2014-08-01,13,Theft,1A20,,2600-2699,BALDWIN,ST,-
2014-07-30,19,Auto Theft,1A20,,200-299,MARSHALL,-,-
2014-08-02,08,Burglary,1A20,"Vacant Single Occ Resd(House,Townhs,Dplex)",600-699,COLQUITT,-,-
2014-08-02,02,Aggravated Assault,1A20,,2400-2499,BRAZOS,ST,-
2014-08-02,02,Theft,1A20,,2400-2499,BRAZOS,ST,-
2014-08-20,01,Theft,1A20,"Road, Street, or Sidewalk",2900-2999,HELENA,-,-
2014-08-21,01,Theft,1A20,"Road, Street, or Sidewalk",600-699,HAWTHORNE,-,-
2014-08-22,02,Auto Theft,1A20,"Road, Street, or Sidewalk",600-699,FARGO,-,-
2014-08-22,17,Theft,1A20,Restaurant or Cafeteria Parking Lot,2500-2599,MONTROSE,BLVD,-
2014-08-23,02,Theft,1A20,Other Parking Lot,2700-2799,ALBANY,ST,-
2014-08-24,10,Theft,1A20,,2400-2499,BAGBY,ST,-
2014-08-18,23,Rape,1A20,Apartment,900-999,CLEVELAND,ST,-
2014-08-19,08,Theft,1A20,Driveway,100-199,DREW,ST,-
2014-08-19,09,Theft,1A20,"Road, Street, or Sidewalk",UNK,DREW,ST,-
2014-08-17,17,Theft,1A20,,1400-1499,GILLETTE,ST,-
2014-08-16,08,Theft,1A20,"Road, Street, or Sidewalk",2200-2299,GRANT,ST,-
2014-08-16,03,Theft,1A20,"Road, Street, or Sidewalk",2300-2399,WHITNEY,-,-
2014-08-15,16,Theft,1A20,,3400-3499,DALLAS,ST,W
2014-08-13,17,Theft,1A20,,2200-2299,LOUISIANA,ST,-
2014-08-13,01,Theft,1A20,"Road, Street, or Sidewalk",500-599,ANITA,ST,-
2014-08-29,21,Theft,1A20,"Road, Street, or Sidewalk",UNK,ALLEN,PKWY,-
2014-08-29,02,Robbery,1A20,"Road, Street, or Sidewalk",700-799,FAIRVIEW,ST,-
2014-08-10,16,Theft,1A20,Apartment,2200-2299,DALLAS,ST,W
2014-08-08,09,Theft,1A20,"Road, Street, or Sidewalk",600-699,FAIRVIEW,AVE,-
2014-08-07,16,Theft,1A20,,200-299,MARSHALL,-,-
2014-08-07,19,Aggravated Assault,1A20,,800-899,FAIRVIEW,ST,-
2014-08-06,17,Theft,1A20,,UNK,2.0,-,-
2014-08-07,01,Theft,1A20,,2800-2899,TAFT,-,-
2014-08-07,03,Theft,1A20,"Road, Street, or Sidewalk",2900-2999,TAFT,-,-
2014-07-30,08,Theft,1A20,"Road, Street, or Sidewalk",UNK,HYDE PARK,BLVD,-
2014-07-31,11,Theft,1A20,,500-599,RICHMOND,AVE,-
2014-08-03,00,Theft,1A20,,2300-2399,MORGAN,-,-
2014-08-04,14,Auto Theft,1A20,,300-399,GRAY,-,W
2014-08-04,12,Theft,1A20,Residence or House,1100-1199,CROCKER,ST,-
2014-08-04,02,Robbery,1A20,"Road, Street, or Sidewalk",2300-2399,CROCKER,ST,-
2014-08-20,01,Theft,1A20,Bar or Night Club Parking Lot,300-399,FAIRVIEW,AVE,-
2014-08-20,09,Theft,1A20,,2300-2399,WHITNEY,-,-
2014-08-22,19,Theft,1A20,,100-199,GRAY,-,W
2014-08-21,13,Theft,1A20,,4300-4399,JACK,-,-
2014-08-25,00,Robbery,1A20,Convenience Store,300-399,ALABAMA,ST,W
2014-08-23,07,Theft,1A20,,300-399,BELL,ST,W
2014-08-15,06,Theft,1A20,,2500-2599,LOUISIANA,ST,-
2014-08-15,20,Theft,1A20,"Road, Street, or Sidewalk",3100-3199,ALLEN,PKWY,-
2014-08-16,14,Theft,1A20,,2400-2499,TAFT,-,-
2014-08-17,14,Theft,1A20,,2000-2099,GRAY,-,W
2014-08-17,20,Robbery,1A20,"Road, Street, or Sidewalk",1500-1599,GENESEE,-,-
2014-08-17,17,Burglary,1A20,Apartment,3400-3499,LOUISIANA,ST,-
2014-08-31,03,Theft,1A20,Bar or Night Club Parking Lot,500-599,WAUGH,DR,-
2014-08-17,13,Auto Theft,1A20,"Road, Street, or Sidewalk",1000-1099,MISSOURI,-,-
2014-08-18,00,Theft,1A20,,1000-1099,WESTHEIMER,RD,-
2014-08-17,02,Theft,1A20,"Road, Street, or Sidewalk",100-199,PIERCE,-,-
2014-08-13,15,Theft,1A20,Apartment Parking Lot,100-199,AVONDALE,ST,-
2014-08-14,16,Theft,1A20,,2300-2399,BAGBY,ST,-
2014-08-23,17,Theft,1A20,Residence or House,1200-1299,BELL,ST,W
2014-08-23,23,Aggravated Assault,1A20,,300-399,WEBSTER,-,-
2014-08-23,06,Theft,1A20,,2100-2199,ALLEN,PKWY,-
2014-08-23,01,Theft,1A20,"Road, Street, or Sidewalk",2800-2899,HELENA,-,-
2014-08-23,10,Burglary,1A20,Residence or House,900-999,RUTHVEN,-,-
2014-08-24,10,Theft,1A20,"Road, Street, or Sidewalk",2500-2599,WHITNEY,-,-
2014-08-25,11,Burglary,1A20,Residence or House,700-799,PEDEN,-,-
2014-08-26,09,Theft,1A20,,UNK,MCDUFFIE ST,-,-
2014-08-21,01,Theft,1A20,"Road, Street, or Sidewalk",2200-2299,GENESEE,-,-
2014-08-21,11,Robbery,1A20,Bus Stop,1500-1599,GILLETTE,ST,-
2014-08-19,21,Auto Theft,1A20,"Road, Street, or Sidewalk",2600-2699,WHITNEY,-,-
2014-08-21,17,Theft,1A20,,2800-2899,WHITNEY,-,-
2014-08-22,01,Theft,1A20,"Road, Street, or Sidewalk",2500-2599,GENESEE,ST,-
2014-08-23,00,Theft,1A20,,1700-1799,VALENTINE,-,-
2014-08-04,05,Theft,1A20,,2100-2199,BALDWIN,ST,-
2014-08-03,06,Theft,1A20,"Road, Street, or Sidewalk",1500-1599,HOPSON,-,-
2014-08-03,13,Theft,1A20,Residence or House,500-599,SUL ROSS,-,-
2014-08-05,08,Theft,1A20,,2300-2399,ALLEN,PKWY,-
2014-08-05,07,Theft,1A20,,100-199,WILLARD,-,-
2014-08-04,23,Theft,1A20,Restaurant or Cafeteria Parking Lot,700-799,DALLAS,ST,W
2014-08-05,00,Theft,1A20,Bar or Night Club Parking Lot,2000-2099,WAUGH,DR,-
2014-08-02,12,Theft,1A20,Commercial Parking Lot or Garage,2200-2299,BAGBY,ST,-
2014-08-02,01,Theft,1A20,"Road, Street, or Sidewalk",2800-2899,HELENA,-,-
2014-08-01,11,Theft,1A20,,600-699,TUAM,-,-
2014-08-12,02,Theft,1A20,"Road, Street, or Sidewalk",3000-3099,BALDWIN,ST,-
2014-08-12,11,Theft,1A20,,900-999,GRAY,ST,-
2014-08-11,17,Theft,1A20,,1400-1499,GRAY,ST,-
2014-08-10,22,Theft,1A20,"Road, Street, or Sidewalk",3100-3199,WHITNEY,-,-
2014-08-09,14,Theft,1A20,Apartment Parking Lot,2200-2299,DALLAS,ST,-
2014-08-10,04,Robbery,1A20,"Road, Street, or Sidewalk",500-599,ELGIN,ST,-
2014-08-10,01,Theft,1A20,,2400-2499,BRAZOS,ST,-
2014-08-10,16,Theft,1A20,"Road, Street, or Sidewalk",UNK,ALLEN,PKWY,-
2014-08-08,13,Burglary,1A20,,1100-1199,TAFT,-,-
2014-08-08,23,Theft,1A20,,1000-1099,VAN BUREN,-,-
2014-08-11,19,Aggravated Assault,1A20,,1200-1299,BOMAR,ST,-
2014-08-11,22,Burglary,1A20,Barber And Beauty Shops,1200-1299,CLAY,-,W
2014-08-09,09,Theft,1A20,,1300-1399,WOODHEAD,-,-
2014-08-07,01,Theft,1A20,Bar or Night Club Parking Lot,1900-1999,WAUGH,DR,-
2014-08-07,02,Theft,1A20,,2800-2899,BOSTON,ST,-
2014-08-07,08,Theft,1A20,"Road, Street, or Sidewalk",2400-2499,MONTROSE,BLVD,-
2014-08-04,22,Theft,1A20,"Road, Street, or Sidewalk",2000-2099,WAUGH,DR,-
2014-08-04,20,Theft,1A20,,1400-1499,COOK,ST,-
2014-08-03,23,Theft,1A20,"Road, Street, or Sidewalk",400-499,FARGO,-,-
2014-06-08,11,Theft,1A20,,2800-2899,BRAZOS,ST,-
2014-07-31,13,Auto Theft,1A20,"Road, Street, or Sidewalk",500-599,GRAY APT 3,-,W
2014-08-02,13,Theft,1A20,Bar or Night Club,900-999,WESTHEIMER,RD,-
2014-08-01,22,Theft,1A20,Bar or Night Club,2400-2499,BAGBY,ST,-
2014-08-12,19,Theft,1A20,,1500-1599,GRAY,-,W
2014-08-14,11,Auto Theft,1A20,"Road, Street, or Sidewalk",1700-1799,MONTROSE,BLVD,-
2014-08-14,11,Theft,1A20,Miscellaneous Business (Non-Specific),1000-1099,WESTHEIMER,RD,-
2014-08-15,09,Theft,1A20,Other Parking Lot,2900-2999,BRAZOS,ST,-
2014-08-17,10,Theft,1A20,"Road, Street, or Sidewalk",2300-2399,GENESEE,-,-
2014-08-19,09,Theft,1A20,,1200-1299,PEDEN,-,-
2014-08-19,12,Theft,1A20,"Road, Street, or Sidewalk",200-299,TUAM,-,-
2014-08-17,10,Burglary,1A20,,4300-4399,ROSELAND,-,-
2014-08-16,14,Burglary,1A20,Apartment,2200-2299,DALLAS,ST,W
2014-08-16,01,Theft,1A20,"Road, Street, or Sidewalk",600-699,PIERCE,ST,W
2014-08-16,03,Theft,1A20,"Road, Street, or Sidewalk",2800-2899,LOUISIANA,ST,-
2014-08-22,09,Theft,1A20,,200-299,WEBSTER,-,-
2014-08-22,12,Theft,1A20,Apartment Parking Lot,400-499,DREW,ST,-
2014-08-21,11,Auto Theft,1A20,Restaurant or Cafeteria Parking Lot,200-299,WESTHEIMER,RD,-
2014-08-20,02,Theft,1A20,Restaurant or Cafeteria Parking Lot,2700-2799,TAFT,-,-
2014-08-26,00,Theft,1A20,"Road, Street, or Sidewalk",2800-2899,WHITNEY,-,-
2014-08-26,06,Theft,1A20,"Road, Street, or Sidewalk",1900-1999,LAMAR,ST,W
2014-08-25,12,Theft,1A20,Commercial Parking Lot or Garage,3200-3299,LOUISIANA,ST,-
2014-08-23,12,Theft,1A20,"Road, Street, or Sidewalk",2300-2399,WHITNEY,-,-
2014-08-23,02,Theft,1A20,Other Parking Lot,400-499,GRAY,-,-
2014-08-23,03,Theft,1A20,,700-799,FAIRVIEW,ST,-
2014-08-24,02,Theft,1A20,"Road, Street, or Sidewalk",1500-1599,COOK,ST,-
2014-08-24,03,Theft,1A20,"Road, Street, or Sidewalk",UNK,DREW,ST,-
2014-08-31,18,Theft,1A20,Bar or Night Club Parking Lot,2300-2399,CROCKER,ST,-
2014-08-30,08,Theft,1A20,,3200-3299,LOUISIANA,ST,-
2014-08-28,10,Auto Theft,1A20,Garage or Carport,3300-3399,LOUISIANA,ST,-
2014-08-26,21,Theft,1A20,"Parks and Recreation, Zoo, Swimming Pool",2400-2499,ALLEN,PKWY,-
2014-08-26,09,Theft,1A20,,400-499,ANITA,ST,-
2014-08-30,02,Robbery,1A20,"Road, Street, or Sidewalk",600-699,AVONDALE,ST,-
2014-08-21,09,Theft,1A20,,100-199,FAIRVIEW,ST,-
2014-08-21,10,Theft,1A20,"Road, Street, or Sidewalk",3000-3099,ALLEN,PKWY,-
2014-08-22,02,Theft,1A20,"Road, Street, or Sidewalk",2900-2999,BALDWIN,ST,-
2014-08-22,07,Auto Theft,1A20,"Road, Street, or Sidewalk",300-399,HAWTHORNE,-,-
2014-08-23,10,Theft,1A20,,800-899,WELCH,-,-
2014-08-23,01,Theft,1A20,"Road, Street, or Sidewalk",2800-2899,WHITNEY,-,-
2014-08-23,14,Theft,1A20,,200-299,GRAY,-,-
2014-08-23,18,Theft,1A20,,400-499,DREW,ST,W
2014-08-23,20,Theft,1A20,Apartment Parking Lot,700-799,DUNLAVY,-,-
2014-08-23,20,Theft,1A20,"Road, Street, or Sidewalk",UNK,ALLEN,PKWY,-
2014-08-26,08,Theft,1A20,Apartment Parking Lot,400-499,STRATFORD,-,-
2014-08-24,18,Theft,1A20,,800-899,PACIFIC,-,-
2014-08-14,07,Theft,1A20,"Road, Street, or Sidewalk",2700-2799,BRAZOS,ST,-
2014-08-14,09,Theft,1A20,Apartment Parking Lot,1600-1699,DALLAS,ST,W
2014-08-12,22,Theft,1A20,,3500-3599,ROSELAND,-,-
2014-08-13,15,Theft,1A20,Clothing Store,1900-1999,GRAY,ST,-
2014-08-15,02,Theft,1A20,"Road, Street, or Sidewalk",2300-2399,GENESEE,ST,-
2014-08-15,02,Theft,1A20,"Road, Street, or Sidewalk",300-399,DREW,ST,-
2014-08-15,02,Theft,1A20,,UNK,DREW,ST,-
2014-08-15,08,Theft,1A20,Bar or Night Club,2400-2499,GRANT,ST,-
2014-08-16,02,Theft,1A20,"Road, Street, or Sidewalk",3300-3399,WHITNEY,-,-
2014-08-18,23,Auto Theft,1A20,,300-399,AVONDALE,ST,-
2014-08-18,18,Theft,1A20,,1500-1599,GRAY,ST,-
2014-08-18,21,Theft,1A20,"Road, Street, or Sidewalk",3000-3099,ALLEN,PKWY,-
2014-08-07,02,Theft,1A20,"Road, Street, or Sidewalk",100-199,TUAM,-,-
2014-08-07,23,Theft,1A20,,500-599,ELGIN,ST,-
2014-08-08,02,Theft,1A20,"Road, Street, or Sidewalk",2400-2499,TAFT,-,-
2014-08-10,19,Burglary,1A20,"Other, Unknown, or Not Listed",2200-2299,DALLAS ST S83,-,W
2014-08-10,08,Theft,1A20,Apartment Parking Lot,2200-2299,DALLAS,ST,W
2014-08-11,20,Theft,1A20,,1500-1599,GRAY,-,W
2014-08-11,16,Burglary,1A20,Apartment,2300-2399,BAGBY,ST,-
2014-08-12,09,Auto Theft,1A20,Apartment Parking Lot,900-999,CLEVELAND,ST,-
2014-07-12,10,Theft,1A20,,2200-2299,STANFORD,-,-
2014-08-06,00,Theft,1A20,"Road, Street, or Sidewalk",3300-3399,WHITNEY,ST,-
2014-08-06,13,Theft,1A20,Bar or Night Club,500-599,ELGIN,ST,-
2014-08-04,20,Burglary,1A20,Apartment,2300-2399,BAGBY,ST,-
2014-08-05,00,Theft,1A20,Restaurant or Cafeteria Parking Lot,700-799,DALLAS,ST,W
2014-08-26,14,Burglary,1A20,,2100-2199,BALDWIN,ST,-
2014-08-26,23,Theft,1A20,Apartment Parking Lot,1300-1399,CLAY,-,W
2014-08-28,12,Theft,1A20,,800-899,RICHMOND,AVE,-
2014-08-31,09,Auto Theft,1A20,"Road, Street, or Sidewalk",2400-2499,MONTROSE,BLVD,-
2014-08-27,05,Theft,1A20,,2300-2399,LOUISIANA,ST,-
2014-08-27,00,Theft,1A20,,300-399,TUAM,-,-
2014-08-29,10,Theft,1A20,"Road, Street, or Sidewalk",400-499,WESTHEIMER,RD,-
2014-08-23,00,Aggravated Assault,1A20,"Road, Street, or Sidewalk",2300-2399,LOUISIANA,ST,-
2014-08-22,18,Theft,1A20,Apartment Parking Lot,400-499,STRATFORD,-,-
2014-08-20,09,Theft,1A20,,1200-1299,PEDEN,-,-
2014-08-21,12,Burglary,1A20,,800-899,SUL ROSS,-,-
2014-08-22,01,Theft,1A20,Commercial Parking Lot or Garage,1700-1799,VALENTINE,-,-
2014-08-18,21,Theft,1A20,,800-899,WESTHEIMER,RD,-
2014-08-18,18,Burglary,1A20,,2200-2299,DALLAS,ST,W
2014-08-15,17,Theft,1A20,,1300-1399,MONTROSE,BLVD,-
2014-08-01,14,Auto Theft,1A20,Other Parking Lot,800-899,DALLAS,ST,W
2014-07-21,11,Theft,1A20,,400-499,TUAM,-,-
2014-08-03,01,Theft,1A20,,3400-3499,ROSELAND,-,-
2014-08-02,22,Theft,1A20,,500-599,ELGIN,ST,-
2014-08-03,10,Auto Theft,1A20,Bar or Night Club,2000-2099,BAGBY,ST,-
2014-08-01,21,Theft,1A20,,2400-2499,MONTROSE,BLVD,-
2014-08-05,15,Theft,1A20,,600-699,GRAY,-,W
2014-08-07,01,Theft,1A20,Bar or Night Club Parking Lot,2000-2099,WAUGH,DR,-
2014-08-07,08,Theft,1A20,Residence or House,600-699,KIPLING,-,-
2014-08-07,23,Theft,1A20,,400-499,FAIRVIEW,AVE,-
2014-08-09,08,Theft,1A20,Driveway,1200-1299,CLEVELAND,ST,-
2014-08-08,08,Theft,1A20,"Road, Street, or Sidewalk",1600-1699,STANFORD,-,-
2014-08-10,02,Theft,1A20,Bar or Night Club,3200-3299,SMITH,-,-
2014-08-11,05,Theft,1A20,"Road, Street, or Sidewalk",UNK,HYDE PARK,BLVD,-
2014-08-10,17,Theft,1A20,,800-899,WESTHEIMER,RD,-
2014-08-11,12,Theft,1A20,Apartment Parking Lot,1400-1499,COLUMBUS,-,-
2014-08-12,07,Theft,1A30,Bank or Savings Institution Parking Lot,2400-2499,ALABAMA,ST,-
2014-08-10,22,Aggravated Assault,1A30,Freeway Service Road,2900-2999,SOUTHWEST,FWY,-
2014-08-08,23,Theft,1A30,"Other, Unknown, or Not Listed",1800-1899,ALABAMA,ST,-
2014-08-07,00,Theft,1A30,,3800-3899,FARNHAM,ST,-
2014-08-06,18,Theft,1A30,,2400-2499,SOUTHWEST,FWY,-
2014-08-04,22,Theft,1A30,Restaurant or Cafeteria Parking Lot,2500-2599,PARK,ST,-
2014-08-02,14,Auto Theft,1A30,Residence or House,1900-1999,MAIN,ST,W
2014-08-02,21,Theft,1A30,Specialty Store (Non-Specific),2000-2099,WESTHEIMER,RD,-
2014-08-01,10,Burglary,1A30,Apartment,2800-2899,KIRBY,DR,-
2014-08-15,10,Auto Theft,1A30,,2600-2699,KIPLING,-,-
2014-08-14,20,Robbery,1A30,Convenience Store Parking Lot,1800-1899,RICHMOND,AVE,-
2014-08-15,08,Theft,1A30,,2600-2699,SHEPHERD,DR,S
2014-08-14,09,Theft,1A30,"Road, Street, or Sidewalk",1500-1599,KIPLING,-,-
2014-08-17,16,Theft,1A30,Commercial Parking Lot or Garage,3400-3499,GREENBRIAR,DR,-
2014-08-22,12,Theft,1A30,Other Parking Lot,2000-2099,WESTHEIMER,RD,-
2014-08-19,17,Theft,1A30,,1000-1099,RICHMOND,AVE,-
2014-08-22,17,Theft,1A30,Driveway,2600-2699,WESTGATE,DR,-
2014-08-22,23,Theft,1A30,"Road, Street, or Sidewalk",1400-1499,MCDUFFIE,ST,-
2014-08-23,22,Theft,1A30,,3400-3499,KIRBY,DR,-
2014-08-25,09,Theft,1A30,Commercial Parking Lot or Garage,1200-1299,WESTHEIMER,RD,-
2014-08-29,09,Theft,1A30,,2500-2599,RALPH,-,-
2014-08-28,10,Theft,1A30,"Hotel, Motel, Inn, Etc.",2700-2799,SOUTHWEST,FWY,-
2014-08-31,02,Theft,1A30,,3600-3699,KIRBY,DR,-
2014-08-29,22,Theft,1A30,Other Parking Lot,2100-2199,PORTSMOUTH,-,-
2014-08-29,01,Theft,1A30,Restaurant or Cafeteria Parking Lot,3700-3799,SANDMAN,-,S
2014-08-27,00,Theft,1A30,,2000-2099,WESTHEIMER,RD,-
2014-08-06,07,Theft,1A30,"Road, Street, or Sidewalk",2000-2099,MCDUFFIE,ST,-
2014-08-06,00,Theft,1A30,Bar or Night Club Parking Lot,2700-2799,SACKETT,-,-
2014-08-02,21,Theft,1A30,Apartment Parking Lot,3100-3199,NORFOLK,-,-
2014-08-01,13,Theft,1A30,Bar or Night Club,1600-1699,RICHMOND,AVE,-
2014-08-12,10,Aggravated Assault,1A30,,1100-1199,LOVETT,BLVD,-
2014-08-07,21,Theft,1A30,Grocery Store or Supermarket,1700-1799,ALABAMA,ST,W
2014-08-07,16,Theft,1A30,,2800-2899,SHEPHERD,DR,S
2014-08-07,18,Theft,1A30,,2400-2499,PARK,ST,-
2014-08-06,17,Theft,1A30,Mall Parking Lot,2100-2199,RICHMOND,AVE,-
2014-08-07,08,Burglary,1A30,Residence or House,2000-2099,HAZARD,-,-
2014-08-18,21,Theft,1A30,Restaurant or Cafeteria Parking Lot,3800-3899,FARNHAM,ST,-
2014-08-18,23,Theft,1A30,Restaurant or Cafeteria Parking Lot,1800-1899,RICHMOND,AVE,-
2014-08-13,07,Theft,1A30,"Road, Street, or Sidewalk",3300-3399,YUPON,-,-
2014-08-13,23,Theft,1A30,Bar or Night Club Parking Lot,2100-2199,RICHMOND,AVE,-
2014-08-24,01,Theft,1A30,"Road, Street, or Sidewalk",1700-1799,MISSOURI,-,-
2014-08-23,12,Theft,1A30,,2000-2099,ELMEN,ST,-
2014-08-22,20,Auto Theft,1A30,Residence or House,4200-4299,DRISCOLL,ST,-
2014-08-21,22,Theft,1A30,"Road, Street, or Sidewalk",3300-3399,YUPON,-,-
2014-08-20,10,Theft,1A30,Restaurant or Cafeteria Parking Lot,4300-4399,WOODHEAD,-,-
2014-08-30,00,Theft,1A30,Restaurant or Cafeteria Parking Lot,2300-2399,ALABAMA,ST,W
2014-08-26,12,Theft,1A30,Other Parking Lot,3400-3499,KIRBY,-,-
2014-08-30,23,Robbery,1A30,Service or Gas Station,3500-3599,SHEPHERD,DR,S
2014-08-31,14,Theft,1A30,,2400-2499,SOUTHWEST,FWY,-
2014-08-23,01,Aggravated Assault,1A30,,2100-2199,SHEPHERD,DR,S
2014-08-23,14,Theft,1A30,,1600-1699,INDIANA,-,-
2014-08-19,11,Burglary,1A30,Residence or House,2400-2499,YUPON,-,-
2014-08-15,10,Theft,1A30,,2100-2199,LEXINGTON,-,-
2014-08-02,05,Burglary,1A30,Barber And Beauty Shops,3000-3099,KIRBY,DR,-
2014-08-02,21,Theft,1A30,Restaurant or Cafeteria Parking Lot,1900-1999,FAIRVIEW,ST,-
2014-07-30,08,Theft,1A30,,1700-1799,WESTHEIMER,RD,-
2014-08-01,00,Theft,1A30,,2300-2399,ALABAMA,ST,W
2014-08-04,12,Burglary,1A30,Apartment,2300-2399,RICHMOND,AVE,-
2014-08-06,12,Theft,1A30,Department or Discount Store,1600-1699,WESTHEIMER,RD,-
2014-08-10,08,Burglary,1A30,Restaurant or Cafeteria,2400-2499,SOUTHWEST,FWY,-
2014-08-09,15,Theft,1A30,,2200-2299,WOODHEAD,-,-
2014-08-09,02,Theft,1A30,,1600-1699,WESTHEIMER,RD,-
2014-08-09,03,Theft,1A30,"Road, Street, or Sidewalk",1500-1599,BONNIE BRAE,-,-
2014-08-08,01,Theft,1A30,,2000-2099,PEDEN,-,-
2014-08-08,00,Theft,1A30,Bar or Night Club Parking Lot,3300-3399,PORTSMOUTH,-,-
2014-08-06,19,Theft,1A30,Residence or House,1300-1399,KIPLING,-,-
2014-08-06,21,Theft,1A30,Restaurant or Cafeteria Parking Lot,1300-1399,WESTHEIMER,RD,-
2014-07-26,10,Theft,1A30,,4500-4599,LOMITAS,ST,-
2014-05-01,13,Theft,1A30,,2700-2799,VIRGINIA,ST,-
2014-08-25,08,Theft,1A30,"Road, Street, or Sidewalk",2100-2199,SUL ROSS,-,-
2014-08-13,14,Theft,1A30,"Road, Street, or Sidewalk",1900-1999,MISSOURI,-,-
2013-08-13,00,Theft,1A30,"Road, Street, or Sidewalk",2500-2599,PARK,ST,-
2014-08-13,07,Theft,1A30,Apartment Parking Lot,2000-2099,MARSHALL,-,-
2014-08-19,03,Theft,1A30,,1700-1799,WESTHEIMER,RD,-
2014-08-19,13,Theft,1A30,Apartment Parking Lot,2300-2399,RICHMOND,AVE,-
2014-08-18,13,Theft,1A30,"Other, Unknown, or Not Listed",2400-2499,MAIN,ST,W
2014-08-31,17,Burglary,1A30,Residence or House,1600-1699,COLQUITT,-,-
