Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
2015-01-06,10,Theft,1A50,Apartment Parking Lot,3600-3699,RICHMOND,AVE,-,1
2015-01-06,11,Auto Theft,1A50,"Road, Street, or Sidewalk",2800-2899,BISSONNET,ST,-,1
2015-01-05,19,Burglary,1A50,Apartment,3300-3399,CUMMINS,ST,-,1
2015-01-03,07,Theft,1A50,Apartment,5000-5099,ACADEMY,ST,-,1
2015-01-03,12,Theft,1A50,Restaurant or Cafeteria Parking Lot,3700-3799,SOUTHWEST,FWY,-,1
2015-01-03,22,Theft,1A50,Restaurant or Cafeteria Parking Lot,4100-4199,RICHMOND,AVE,-,1
2015-01-03,23,Theft,1A50,Apartment Parking Lot,3300-3399,WESLAYAN,-,-,1
2015-01-03,20,Theft,1A50,"Road, Street, or Sidewalk",4300-4399,RICHMOND,AVE,-,1
2015-01-04,21,Theft,1A50,Other Parking Lot,1600-1699,LOOP,-,W,1
2015-01-05,06,Theft,1A50,Restaurant or Cafeteria Parking Lot,4800-4899,KIRBY,DR,-,1
2015-01-04,10,Burglary,1A50,Apartment,3800-3899,CUMMINS,ST,-,1
2015-01-04,11,Theft,1A50,"Theatres, Dinner Theaters, Auditoriums",3800-3899,WESLAYAN,-,-,1
2015-01-02,19,Theft,1A50,Strip Business Center Parking Lot,3200-3299,EDLOE,ST,-,1
2015-01-02,18,Theft,1A50,Other Parking Lot,4500-4599,POST OAK PLACE,-,-,1
2015-01-02,17,Theft,1A50,"Physician, Doctor, Dentist's Office",4100-4199,SOUTHWEST,FWY,-,1
2015-01-02,07,Burglary,1A50,Miscellaneous Business (Non-Specific),3800-3899,LAW,-,-,1
2015-01-02,15,Theft,1A50,Restaurant or Cafeteria Parking Lot,3200-3299,SOUTHWEST,FWY,-,1
2015-01-01,04,Theft,1A50,Hotel or Motel Parking Lot,1600-1699,LOOP,-,W,1
2015-01-01,03,Theft,1A50,Hotel or Motel Parking Lot,1600-1699,LOOP,-,W,2
2015-01-01,14,Theft,1A50,Other Parking Lot,4300-4399,SAN FELIPE,ST,-,1
2015-01-01,19,Robbery,1A50,Service or Gas Station,3100-3199,SOUTHWEST,FWY,-,1
2015-01-02,00,Theft,1A50,Apartment Parking Lot,3600-3699,RICHMOND,AVE,-,1
2015-01-10,10,Theft,1A50,Hotel or Motel Parking Lot,4500-4599,POST OAK,PKWY,-,1
2015-01-10,13,Theft,1A50,Government or Public Building,2800-2899,TIMMONS,LN,-,1
2015-01-10,13,Theft,1A50,Apartment Rental Office,4400-4499,WESTHEIMER,RD,-,1
2015-01-10,08,Theft,1A50,Hotel or Motel Parking Lot,1600-1699,LOOP,-,W,1
2015-01-10,08,Theft,1A50,Commercial Parking Lot or Garage,2700-2799,JOANEL,-,-,1
2015-01-09,22,Theft,1A50,"Theatres, Dinner Theaters, Auditoriums",3800-3899,WESLAYAN,-,-,1
2015-01-09,20,Theft,1A50,Grocery Store or Supermarket Parking Lot,4300-4399,SAN FELIPE,ST,-,1
2015-01-09,07,Theft,1A50,Residence or House,3800-3899,ALABAMA,ST,W,1
2015-01-09,08,Theft,1A50,Office Building,4100-4199,WESTHEIMER,RD,-,1
2015-01-09,12,Theft,1A50,Apartment,4000-4099,RICHMOND,AVE,-,1
2015-01-09,12,Theft,1A50,Restaurant or Cafeteria Parking Lot,5000-5099,KIRBY,DR,-,1
2015-01-09,11,Theft,1A50,Restaurant or Cafeteria Parking Lot,4600-4699,WESTHEIMER,RD,-,1
2015-01-11,12,Theft,1A50,Strip Business Center Parking Lot,3600-3699,WESLAYAN,-,-,1
2015-01-20,20,Theft,1A50,Restaurant or Cafeteria Parking Lot,3500-3599,VOSSDALE,RD,-,1
2015-01-20,22,Theft,1A50,"Hotel, Motel, Inn, Etc.",1600-1699,LOOP,-,W,1
2015-01-19,16,Theft,1A50,Other Parking Lot,3400-3499,MERCER,-,-,1
2015-01-19,13,Theft,1A50,Department or Discount Store,5400-5499,LOOP,-,W,1
2015-01-19,13,Robbery,1A50,Strip Business Center Parking Lot,3200-3299,SOUTHWEST,FWY,-,1
2015-01-19,12,Theft,1A50,Grocery Store or Supermarket Parking Lot,5100-5199,BUFFALO SPEEDWAY,-,-,1
2015-01-19,19,Theft,1A50,Apartment Parking Lot,3600-3699,RICHMOND,AVE,-,1
2015-01-19,21,Theft,1A50,Commercial Parking Lot or Garage,3800-3899,RICHMOND,AVE,-,1
2015-01-20,10,Theft,1A50,Restaurant or Cafeteria Parking Lot,3700-3799,BISSONNET,ST,-,1
2015-01-20,09,Theft,1A50,"Gym, Recreat, Club House, Indoor Pool, Spa",3300-3399,MARQUART,-,-,1
2015-01-21,14,Theft,1A50,Restaurant or Cafeteria Parking Lot,4900-4999,RICHMOND,AVE,-,1
2015-01-16,06,Theft,1A50,Hotel or Motel Parking Lot,2500-2599,LOOP,-,W,1
2015-01-16,08,Theft,1A50,Hotel or Motel Parking Lot,2500-2599,LOOP,-,W,1
2015-01-15,15,Burglary,1A50,Residence or House,3300-3399,CUMMINS,ST,-,1
2015-01-15,11,Theft,1A50,Grocery Store or Supermarket,3800-3899,RICHMOND,AVE,-,1
2015-01-15,17,Theft,1A50,Other Parking Lot,4800-4899,LOOP CENTRAL,-,-,1
2015-01-15,16,Burglary,1A50,Apartment,4100-4199,SOUTHWEST,FWY,-,1
2015-01-17,03,Theft,1A50,"Hotel, Motel, Inn, Etc.",4700-4799,WESTHEIMER,-,-,1
2015-01-17,03,Theft,1A50,Hotel or Motel Parking Lot,4700-4799,WESTHEIMER,RD,-,1
2015-01-17,04,Theft,1A50,Hotel or Motel Parking Lot,UNK,GREENWAY PLAZA,DR,E,1
2015-01-17,06,Theft,1A50,Strip Business Center Parking Lot,4200-4299,WESTHEIMER,RD,-,1
2015-01-17,09,Theft,1A50,Hotel or Motel Parking Lot,UNK,GREENWAY PLAZA,DR,E,1
2015-01-16,19,Theft,1A50,Restaurant or Cafeteria Parking Lot,3200-3299,SOUTHWEST,FWY,-,1
2015-01-16,19,Theft,1A50,Residence or House,4800-4899,LOOP CENTRAL,-,-,1
2015-01-16,18,Theft,1A50,"Road, Street, or Sidewalk",4800-4899,LOOP CENTRAL,-,-,1
2015-01-16,18,Theft,1A50,Freeway Service Road,UNK,DESK,-,-,1
2015-01-16,20,Theft,1A50,Restaurant or Cafeteria Parking Lot,2600-2699,SOUTHWEST,FWY,-,1
2015-01-16,20,Theft,1A50,Restaurant or Cafeteria Parking Lot,4700-4799,RICHMOND,AVE,-,1
2015-01-16,13,Theft,1A50,Restaurant or Cafeteria Parking Lot,2600-2699,SOUTHWEST,FWY,-,1
2015-01-16,14,Theft,1A50,Department or Discount Store,5200-5299,KIRBY,DR,-,1
2015-01-19,02,Theft,1A50,Residence or House,4700-4799,INGERSOLL,-,-,1
2015-01-19,09,Theft,1A50,Commercial Parking Lot or Garage,3800-3899,NORFOLK,-,-,1
2015-01-18,20,Theft,1A50,Restaurant or Cafeteria Parking Lot,3700-3799,SOUTHWEST,FWY,-,1
2015-01-18,17,Theft,1A50,Strip Business Center Parking Lot,3800-3899,SOUTHWEST,FWY,-,1
2015-01-18,16,Auto Theft,1A50,Miscellaneous Business (Non-Specific),3800-3899,SOUTHWEST,FWY,-,1
2015-01-18,14,Theft,1A50,,4300-4399,SAN FELIPE,ST,-,1
2015-01-14,21,Theft,1A50,Restaurant or Cafeteria Parking Lot,5400-5499,LOOP,-,W,1
2015-01-14,20,Theft,1A50,Restaurant or Cafeteria Parking Lot,4600-4699,WESTHEIMER,RD,-,1
2015-01-14,18,Burglary,1A50,Apartment,1900-1999,POST OAK PARK,DR,-,1
2015-01-14,18,Theft,1A50,"Gym, Recreat, Club House, Indoor Pool, Spa",3800-3899,RICHMOND,AVE,-,1
2015-01-14,16,Theft,1A50,Office Building,4100-4199,SOUTHWEST,FWY,-,1
2015-01-14,15,Theft,1A50,,3300-3399,CUMMINS,ST,-,1
2015-01-14,22,Theft,1A50,Service or Gas Station,4000-4099,SOUTHWEST,FWY,-,1
2015-01-15,06,Theft,1A50,"Gym, Recreat, Club House, Indoor Pool, Spa",3800-3899,RICHMOND,AVE,-,1
2015-01-15,06,Theft,1A50,Other Parking Lot,3800-3899,RICHMOND,AVE,-,1
2015-01-13,23,Theft,1A50,Restaurant or Cafeteria Parking Lot,2600-2699,LOOP,-,W,1
2015-01-13,17,Theft,1A50,Miscellaneous Business (Non-Specific),4400-4499,WESTHEIMER,RD,-,1
2015-01-14,11,Theft,1A50,Apartment Parking Lot,3300-3399,WESLAYAN,-,-,1
2015-01-14,11,Theft,1A50,Driveway,4300-4399,ALABAMA,ST,W,1
2015-01-14,01,Aggravated Assault,1A50,"Other, Unknown, or Not Listed",4800-4899,PIN OAK PARK,-,-,1
2015-01-14,01,Theft,1A50,Restaurant or Cafeteria Parking Lot,5400-5499,LOOP,-,W,1
2015-01-14,09,Theft,1A50,Apartment Parking Lot,3800-3899,LAW,-,-,1
2015-01-14,09,Theft,1A50,"Road, Street, or Sidewalk",4000-4099,WHITMAN,-,-,1
2015-01-12,12,Theft,1A50,Restaurant or Cafeteria Parking Lot,5100-5199,BUFFALO SPEEDWAY,-,-,1
2015-01-12,15,Theft,1A50,Department or Discount Store,5400-5499,LOOP,-,W,1
2015-01-12,23,Theft,1A50,Hotel or Motel Parking Lot,2500-2599,LOOP,-,W,1
2015-01-12,23,Theft,1A50,"Other, Unknown, or Not Listed",3200-3299,LAS PALMAS,DR,-,1
2015-01-12,21,Theft,1A50,Bar or Night Club Parking Lot,3800-3899,SOUTHWEST,FWY,-,1
2015-01-12,17,Theft,1A50,Restaurant or Cafeteria Parking Lot,3200-3299,SOUTHWEST,FWY,-,1
2015-01-13,06,Theft,1A50,Garage or Carport,2500-2599,LOOP,-,W,1
2015-01-13,08,Burglary,1A50,Apartment,2100-2199,MID LANE,-,-,1
2015-01-13,07,Theft,1A50,Apartment Parking Lot,3800-3899,LAW,-,-,1
2015-01-13,10,Theft,1A50,Apartment Parking Lot,3800-3899,LAW,-,-,1
2014-12-31,14,Theft,1A50,Apartment,1800-1899,POST OAK PARK,DR,-,1
2015-01-31,16,Aggravated Assault,20G10,Commercial Parking Lot or Garage,5800-5899,POINT WEST,DR,-,1
2015-01-31,18,Theft,20G10,Hotel or Motel Parking Lot,2900-2999,BRIARPARK,DR,-,1
2014-07-01,14,Theft,20G10,Apartment,6000-6099,RANCHESTER,DR,-,1
2015-01-31,23,Robbery,20G10,Apartment Parking Lot,9300-9399,TOWN PARK,DR,-,1
2014-05-01,15,Theft,20G10,Apartment Parking Lot,9200-9299,CLAREWOOD,DR,-,1
2015-01-31,23,Theft,20G10,Barber And Beauty Shops,6800-6899,RANCHESTER,DR,-,1
2015-01-30,20,Theft,20G10,Apartment,9800-9899,MEADOWGLEN,LN,-,1
2015-01-30,15,Auto Theft,20G10,Apartment Parking Lot,5800-5899,PARKFRONT,DR,-,1
2015-01-30,08,Burglary,20G10,Miscellaneous Business (Non-Specific),9600-9699,CLAREWOOD,DR,-,1
2014-12-13,01,Auto Theft,20G10,Apartment Parking Lot,3000-3099,ELMSIDE,DR,-,1
2014-12-15,21,Burglary,20G10,Apartment,9800-9899,MEADOWGLEN,LN,-,1
2014-12-31,09,Theft,20G10,Commercial Parking Lot or Garage,10400-10499,WESTOFFICE,DR,-,1
2014-12-29,18,Theft,20G10,Apartment,3600-3699,WOODCHASE,-,-,1
2015-01-22,13,Theft,20G10,Apartment Parking Lot,10000-10099,WESTPARK,DR,-,1
2015-01-21,23,Burglary,20G10,Apartment,10000-10099,WESTPARK,DR,-,1
2015-01-21,23,Robbery,20G10,"Road, Street, or Sidewalk",5800-5899,POINT WEST,DR,-,1
2015-01-23,14,Auto Theft,20G10,"Road, Street, or Sidewalk",3500-3599,WOODCHASE,-,-,1
2015-01-23,09,Burglary,20G10,Vacant Building (Commercial),10300-10399,HARWIN,DR,-,1
2015-01-24,00,Robbery,20G10,Apartment,5900-5999,RANCHESTER,DR,-,1
2015-01-23,22,Theft,20G10,Hotel or Motel Parking Lot,10000-10099,WESTHEIMER,RD,-,1
2015-01-24,10,Theft,20G10,Apartment Parking Lot,8700-8799,TOWN PARK,DR,-,1
2015-01-24,11,Theft,20G10,Apartment,8700-8799,TOWN PARK,DR,-,1
2015-01-25,09,Burglary,20G10,"Factory, Manufacturing, or Industrial",5900-5999,CORPORATE,DR,-,1
2015-01-26,19,Burglary,20G10,Apartment,3000-3099,SEAGLER,RD,-,1
2015-01-26,15,Aggravated Assault,20G10,Apartment Parking Lot,9800-9899,UNITED,DR,-,2
2015-01-26,13,Burglary,20G10,Apartment,10300-10399,HARWIN,DR,-,1
2015-01-26,13,Theft,20G10,"Garden Supply, Nursery, or Florist",9700-9799,WESTHEIMER,RD,-,1
2015-01-27,14,Theft,20G10,Strip Business Center Parking Lot,9700-9799,WESTHEIMER,RD,-,1
2015-01-27,15,Theft,20G10,Apartment Laundry,9200-9299,CLAREWOOD,DR,-,1
2015-01-27,17,Theft,20G10,Other Parking Lot,9700-9799,MEADOWGLEN,LN,-,1
2015-01-29,20,Theft,20G10,Restaurant or Cafeteria Parking Lot,9700-9799,WESTHEIMER,RD,-,1
2015-01-29,21,Burglary,20G10,Apartment,8700-8799,TOWN PARK,DR,-,1
2015-01-29,17,Burglary,20G10,Apartment,10000-10099,WESTPARK,DR,-,1
2015-01-29,18,Burglary,20G10,Apartment,5900-5999,RANCHESTER,DR,-,1
2015-01-29,13,Robbery,20G10,Grocery Store or Supermarket Parking Lot,6700-6799,RANCHESTER,DR,-,1
2015-01-29,01,Robbery,20G10,Apartment Parking Lot,6400-6499,RANCHESTER,DR,-,1
2015-01-27,23,Theft,20G10,Strip Business Center Parking Lot,10000-10099,WESTHEIMER,RD,-,1
2015-01-28,17,Burglary,20G10,Apartment,8700-8799,TOWN PARK,DR,-,1
2015-01-28,20,Robbery,20G10,Strip Business Center Parking Lot,10100-10199,HARWIN,DR,-,1
2015-01-11,10,Theft,20G10,Apartment Parking Lot,9700-9799,MEADOWGLEN,LN,-,1
2015-01-11,09,Theft,20G10,Restaurant or Cafeteria Parking Lot,10000-10099,WESTHEIMER,RD,-,1
2015-01-11,13,Burglary,20G10,Condominium,3700-3799,THISTLEMONT,-,-,1
2015-01-11,13,Auto Theft,20G10,Miscellaneous Business (Non-Specific),6600-6699,SAM HOUSTON,PKWY,W,1
2015-01-09,19,Burglary,20G10,Miscellaneous Business (Non-Specific),10600-10699,HARWIN,DR,-,1
2015-01-09,23,Robbery,20G10,Apartment,9700-9799,MEADOWGLEN,LN,-,1
2015-01-10,20,Theft,20G10,Hotel or Motel Parking Lot,2900-2999,SAM HOUSTON,PKWY,W,1
2015-01-11,01,Robbery,20G10,Apartment Parking Lot,8700-8799,TOWN PARK,DR,-,1
2015-01-02,16,Aggravated Assault,20G10,Condominium,10000-10099,WESTPARK,DR,-,1
2015-01-02,12,Theft,20G10,Other Parking Lot,9800-9899,PAGEWOOD,LN,-,1
2015-01-02,11,Theft,20G10,Hotel or Motel Parking Lot,5900-5999,SAM HOUSTON,PKWY,W,1
2015-01-02,19,Auto Theft,20G10,Apartment,10200-10299,HARWIN,DR,-,1
2015-01-04,12,Robbery,20G10,,10300-10399,HARWIN,DR,-,1
2015-01-04,11,Burglary,20G10,Apartment,2900-2999,ELMSIDE,DR,-,1
2015-01-04,09,Theft,20G10,Driveway,9800-9899,PAGEWOOD,LN,-,1
2015-01-04,05,Aggravated Assault,20G10,Apartment Parking Lot,8700-8799,TOWN PARK,DR,-,1
2015-01-04,21,Theft,20G10,"Road, Street, or Sidewalk",9200-9299,CLAREWOOD,DR,-,1
2015-01-04,16,Theft,20G10,Apartment Parking Lot,2900-2999,ELMSIDE,DR,-,1
2015-01-03,22,Robbery,20G10,"Road, Street, or Sidewalk",10000-10099,WESTPARK,DR,-,1
2015-01-03,21,Theft,20G10,Grocery Store or Supermarket Parking Lot,6800-6899,RANCHESTER,DR,-,1
2015-01-03,20,Robbery,20G10,Apartment,5900-5999,RANCHESTER,DR,-,1
2015-01-03,16,Robbery,20G10,Apartment,9800-9899,MEADOWGLEN,LN,-,1
2015-01-03,03,Aggravated Assault,20G10,Apartment Parking Lot,9900-9999,RICHMOND,AVE,-,2
2015-01-05,20,Aggravated Assault,20G10,Apartment,9800-9899,MEADOWGLEN,LN,-,1
2015-01-05,17,Theft,20G10,Commercial Building,2900-2999,BRIARPARK,DR,-,1
2015-01-06,04,Theft,20G10,"Hotel, Motel, Inn, Etc.",3100-3199,SAM HOUSTON,PKWY,W,1
2015-01-05,13,Burglary,20G10,Apartment,9200-9299,BELLWOOD,-,-,1
2015-01-06,08,Auto Theft,20G10,Apartment Parking Lot,10000-10099,WESTPARK,DR,-,1
2015-01-06,13,Burglary,20G10,Apartment,3000-3099,SEAGLER,RD,-,1
2015-01-07,09,Burglary,20G10,Apartment Rental Office,2700-2799,ELMSIDE,DR,-,1
2015-01-07,03,Burglary,20G10,Specialty Store (Non-Specific),9500-9599,TOWN PARK,DR,-,1
2015-01-06,21,Theft,20G10,Apartment,2900-2999,BRIARPARK,DR,-,1
2015-01-06,20,Theft,20G10,Apartment Parking Lot,5800-5899,PARKFRONT,DR,-,1
2015-01-07,20,Theft,20G10,Strip Business Center Parking Lot,10000-10099,WESTHEIMER,RD,-,1
2015-01-07,17,Theft,20G10,Grocery Store or Supermarket Parking Lot,9900-9999,WESTHEIMER,RD,-,1
2015-01-07,17,Auto Theft,20G10,Apartment Parking Lot,3400-3499,WOODCHASE,-,-,1
2015-01-07,22,Burglary,20G10,Apartment Parking Lot,9200-9299,BELLWOOD,-,-,1
2015-01-07,14,Robbery,20G10,Apartment Parking Lot,8700-8799,TOWN PARK,DR,-,1
2015-01-07,09,Theft,20G10,Apartment Parking Lot,10000-10099,WESTPARK,DR,-,1
2015-01-07,13,Theft,20G10,Office Building,10100-10199,HARWIN,DR,-,1
2015-01-08,22,Auto Theft,20G10,"Road, Street, or Sidewalk",5800-5899,POINT WEST,DR,-,1
2015-01-09,00,Burglary,20G10,Apartment,3500-3599,WOODCHASE,-,-,1
2015-01-09,04,Theft,20G10,Apartment Parking Lot,9000-9099,TOWN PARK,DR,-,1
2015-01-08,16,Auto Theft,20G10,Hotel or Motel Parking Lot,5900-5999,SAM HOUSTON,PKWY,W,1
2015-01-08,08,Theft,20G10,Commercial Building,10300-10399,HARWIN,DR,-,1
2015-01-08,11,Theft,20G10,Apartment Parking Lot,3000-3099,SEAGLER,RD,-,1
2015-01-13,08,Theft,20G10,Apartment Parking Lot,9900-9999,RICHMOND,AVE,-,1
2015-01-13,06,Burglary,20G10,Miscellaneous Business (Non-Specific),10300-10399,HARWIN,DR,-,1
2015-01-12,14,Burglary,20G10,Apartment,6200-6299,RANCHESTER,DR,-,1
2015-01-12,11,Theft,20G10,Apartment,3400-3499,WOODCHASE,-,-,1
2015-01-12,10,Auto Theft,20G10,Residence or House,10600-10699,HARWIN,DR,-,1
2015-01-12,09,Robbery,20G10,"Road, Street, or Sidewalk",10200-10299,HARWIN,DR,-,1
2015-01-15,01,Auto Theft,20G10,"Road, Street, or Sidewalk",9200-9299,CLAREWOOD,DR,-,1
2015-01-15,01,Auto Theft,20G10,Apartment Parking Lot,9800-9899,MEADOWGLEN,LN,-,1
2015-01-14,15,Theft,20G10,Strip Business Center Parking Lot,5800-5899,POINT WEST,DR,-,1
2015-01-18,13,Burglary,20G10,Miscellaneous Business (Non-Specific),5800-5899,POINT WEST,DR,-,1
2015-01-18,01,Theft,20G10,Restaurant or Cafeteria Parking Lot,9900-9999,TOWN PARK,DR,-,1
2015-01-17,22,Aggravated Assault,20G10,Apartment,10000-10099,WESTPARK,DR,-,1
2015-01-17,17,Robbery,20G10,Convenience Store,2700-2799,SAM HOUSTON,PKWY,W,1
2015-01-17,12,Theft,20G10,Apartment Parking Lot,8700-8799,TOWN PARK,DR,-,1
2015-01-17,12,Auto Theft,20G10,Apartment Parking Lot,8700-8799,TOWN PARK,DR,-,1
2015-01-16,14,Theft,20G10,Hotel or Motel Parking Lot,2900-2999,BRIARPARK,DR,-,1
2015-01-16,13,Theft,20G10,Convenience Store,8700-8799,TOWN PARK,DR,-,1
2015-01-17,09,Murder,20G10,Apartment,8700-8799,TOWN PARK,DR,-,1
2015-01-17,07,Theft,20G10,Hotel or Motel Parking Lot,2900-2999,BRIARPARK,DR,-,1
2015-01-15,12,Theft,20G10,Apartment Parking Lot,9800-9899,PAGEWOOD,LN,-,1
2015-01-15,15,Burglary,20G10,Apartment,2900-2999,BRIARPARK,DR,-,1
2015-01-16,07,Theft,20G10,Strip Business Center Parking Lot,10100-10199,HARWIN,DR,-,1
2015-01-16,09,Theft,20G10,Hotel or Motel Parking Lot,5900-5999,SAM HOUSTON,PKWY,W,1
2015-01-15,21,Robbery,20G10,"Road, Street, or Sidewalk",5800-5899,PARKFRONT,DR,-,1
2015-01-15,21,Robbery,20G10,"Road, Street, or Sidewalk",6000-6099,RANCHESTER,DR,-,1
2015-01-19,22,Robbery,20G10,Apartment Parking Lot,6000-6099,RANCHESTER,DR,-,1
2015-01-20,00,Theft,20G10,Hotel or Motel Parking Lot,10000-10099,WESTHEIMER,RD,-,1
2015-01-20,06,Theft,20G10,Hotel or Motel Parking Lot,10000-10099,WESTHEIMER,RD,-,1
2015-01-21,10,Theft,20G10,Office Building,6300-6399,ROGERDALE,RD,-,1
2015-01-21,09,Theft,20G10,,5900-5999,SOVEREIGN,DR,-,1
2015-01-21,09,Theft,20G10,"Church, Synagogue, or Temple Parking Lot",6200-6299,CORPORATE,DR,-,1
2015-01-20,20,Burglary,20G10,Apartment,10000-10099,WESTPARK,DR,-,1
2015-01-20,18,Burglary,20G10,Apartment,9800-9899,MEADOWGLEN,LN,-,1
2014-12-31,16,Theft,20G10,Apartment,9700-9799,MEADOWGLEN,LN,-,1
2015-01-28,03,Robbery,20G20,Apartment Parking Lot,200-299,WILCREST,DR,-,1
2015-01-29,09,Auto Theft,20G20,Apartment Parking Lot,1200-1299,WILCREST,DR,-,1
2015-01-27,08,Theft,20G20,Residence or House,10600-10699,INWOOD,-,-,1
2015-01-24,19,Theft,20G20,"Parks and Recreation, Zoo, Swimming Pool",10300-10399,BRIAR FOREST,DR,-,1
2014-12-03,00,Burglary,20G20,Apartment,10500-10599,VALLEY FORGE,DR,-,1
2015-01-08,09,Burglary,20G20,"Physician, Doctor, Dentist's Office",1900-1999,WILCREST,DR,-,1
2015-01-08,11,Auto Theft,20G20,Apartment,200-299,WILCREST,DR,-,1
2015-01-08,16,Theft,20G20,,1200-1299,SAM HOUSTON,PKWY,-,1
2015-01-06,11,Auto Theft,20G20,"Road, Street, or Sidewalk",11100-11199,LAKESIDE FOREST,LN,-,1
2015-01-05,07,Auto Theft,20G20,Residence or House,10500-10599,VALLEY FORGE,DR,-,1
2015-01-06,02,Burglary,20G20,Residence or House,10600-10699,INWOOD,-,-,1
2015-01-05,18,Burglary,20G20,Apartment,300-399,WILCREST,DR,-,1
2015-01-04,17,Theft,20G20,Apartment Parking Lot,10500-10599,VALLEY FORGE,DR,-,1
2015-01-04,20,Burglary,20G20,Apartment,10500-10599,VALLEY FORGE,DR,-,1
2015-01-04,14,Auto Theft,20G20,Apartment Parking Lot,10500-10599,VALLEY FORGE,DR,-,1
2015-01-02,13,Theft,20G20,Apartment Parking Lot,600-699,WILCREST,DR,-,1
2015-01-10,13,Burglary,20G20,Apartment,300-399,WILCREST,DR,-,1
2015-01-10,16,Theft,20G20,Apartment,1400-1499,LAKESIDE ESTATES,DR,-,1
2015-01-10,15,Auto Theft,20G20,Apartment Parking Lot,2300-2399,WILCREST,DR,-,1
2015-01-10,12,Burglary,20G20,Apartment,300-399,WILCREST,DR,-,1
2015-01-09,16,Theft,20G20,"Other, Unknown, or Not Listed",2000-2099,WILCREST,DR,-,1
2015-01-09,15,Aggravated Assault,20G20,Apartment Parking Lot,2300-2399,WILCREST,DR,-,1
2015-01-09,13,Auto Theft,20G20,Residence or House,200-299,WILCREST,DR,-,1
2015-01-11,10,Burglary,20G20,Rental Storage Facility,2000-2099,WILCREST,DR,-,1
2015-01-19,14,Burglary,20G20,Apartment,300-399,WILCREST,DR,-,1
2015-01-16,02,Burglary,20G20,Residence or House,10100-10199,LYNBROOK HOLLOW,-,-,1
2015-01-16,07,Burglary,20G20,Apartment,10500-10599,VALLEY FORGE,DR,-,1
2015-01-15,15,Theft,20G20,Miscellaneous Business (Non-Specific),1400-1499,WILCREST,DR,-,1
2015-01-15,17,Burglary,20G20,Garage or Carport,10700-10799,BRIAR FOREST,DR,-,1
2015-01-16,21,Burglary,20G20,"Hotel, Motel, Inn, Etc.",2400-2499,SAM HOUSTON,PKWY,W,1
2015-01-16,15,Theft,20G20,Apartment,1300-1399,WILCREST,DR,-,1
2015-01-18,00,Aggravated Assault,20G20,Apartment,10500-10599,VALLEY FORGE,DR,-,1
2015-01-18,19,Theft,20G20,Apartment,1400-1499,LAKESIDE ESTATES,DR,-,1
2015-01-15,06,Burglary,20G20,Residence or House,10000-10099,BURGOYNE,RD,-,1
2015-01-14,14,Theft,20G20,Apartment Parking Lot,10300-10399,BRIAR FOREST,DR,-,1
2015-01-12,10,Burglary,20G20,Residence or House,10300-10399,CHEVY CHASE,-,-,1
2015-01-12,12,Theft,20G20,Strip Business Center Parking Lot,2700-2799,GESSNER,RD,-,1
2015-01-12,13,Theft,20G20,Strip Business Center Parking Lot,2100-2199,CITYWEST,BLVD,-,1
2015-01-11,16,Theft,20G20,Residence or House,1600-1699,SAM HOUSTON,PKWY,W,1
2015-01-13,14,Auto Theft,20G20,Apartment,2000-2099,SAM HOUSTON,PKWY,W,1
2015-01-31,12,Theft,20G30,"Gym, Recreat, Club House, Indoor Pool, Spa",10700-10799,WESTHEIMER,RD,-,1
2015-01-31,12,Theft,20G30,Grocery Store or Supermarket,2700-2799,KIRKWOOD,DR,S,1
2015-01-31,15,Theft,20G30,Restaurant or Cafeteria Parking Lot,11600-11699,WESTHEIMER,RD,-,1
2015-01-30,08,Theft,20G30,Vacant Grocery Store or Supermarket,12300-12399,WESTHEIMER,RD,-,1
2015-01-30,07,Burglary,20G30,Apartment,2800-2899,DAIRY ASHFORD,-,S,1
2015-01-30,12,Theft,20G30,Apartment Parking Lot,2800-2899,HAYES,-,-,1
2015-01-30,14,Theft,20G30,Other Parking Lot,2900-2999,ROGERDALE,RD,-,1
2015-01-30,17,Robbery,20G30,Convenience Store,12500-12599,RICHMOND,AVE,-,1
2015-01-30,18,Burglary,20G30,Apartment,12300-12399,RICHMOND,AVE,-,1
2015-01-30,17,Theft,20G30,Police Station,10800-10899,WESTHEIMER,RD,-,1
2015-01-31,00,Theft,20G30,Bar or Night Club,11100-11199,WESTHEIMER,RD,-,1
2014-12-31,03,Burglary,20G30,Apartment,11300-11399,RICHMOND,AVE,-,1
2014-12-31,00,Auto Theft,20G30,Apartment Parking Lot,2800-2899,HAYES,-,-,1
2014-12-20,14,Theft,20G30,Miscellaneous Business (Non-Specific),12500-12599,WESTHEIMER,RD,-,1
2014-12-22,16,Theft,20G30,Residence or House,11900-11999,ROSEBRIER PARK,LN,-,1
2015-01-23,23,Theft,20G30,Restaurant or Cafeteria,11600-11699,WESTHEIMER,RD,-,1
2015-01-24,00,Burglary,20G30,Apartment,3300-3399,ROGERDALE,RD,-,1
2015-01-23,20,Theft,20G30,,12300-12399,WESTHEIMER,RD,-,1
2015-01-25,04,Burglary,20G30,Apartment,12600-12699,HOUSTON CENTER,BLVD,W,1
2015-01-24,23,Rape,20G30,Apartment,10000-10099,WESTPARK,DR,-,1
2015-01-25,12,Robbery,20G30,Apartment Parking Lot,2700-2799,SOUTH DAIRY ASHFORD,-,-,1
