Date,Hour,Offense Type,Beat,Block Range,Street Name,Type,Suffix,# Of
2014-06-23,00,Theft,13D10,6100-6199,LOOP,-,S,1
2014-06-13,13,Theft,13D10,6100-6199,LOOP,-,S,1
2014-06-24,07,Theft,14D10,5600-5699,LOOP,-,S,1
2014-06-25,03,Aggravated Assault,14D30,6000-6099,LOOP,-,S,1
2014-06-16,10,Burglary,15E30,8700-8799,LOOP,-,W,1
2014-06-20,22,Theft,15E30,3600-3699,LOOP,-,S,1
2014-06-18,21,Theft,15E30,3200-3299,LOOP,-,S,1
2014-06-27,12,Theft,15E30,8700-8799,LOOP,-,W,1
2014-06-13,10,Auto Theft,15E40,1400-1499,LOOP,-,S,1
2014-06-21,08,Theft,15E40,2300-2399,LOOP,-,S,1
2014-06-20,16,Theft,15E40,2400-2499,LOOP,-,S,1
2014-06-23,08,Theft,15E40,2400-2499,LOOP,-,S,1
2014-06-30,15,Auto Theft,15E40,2600-2699,LOOP,-,S,1
2014-06-20,14,Theft,15E40,2900-2999,LOOP,-,S,1
2014-06-23,12,Theft,18F20,2400-2499,LOOP,-,W,1
2014-06-21,17,Theft,1A10,1500-1599,LOOP,-,N,1
2014-06-24,19,Theft,1A50,3000-3099,LOOP,-,W,1
2014-06-20,13,Aggravated Assault,1A50,2100-2199,LOOP,-,W,1
2014-06-16,19,Theft,1A50,5400-5499,LOOP,-,W,1
2014-06-20,13,Theft,1A50,1900-1999,LOOP,-,W,1
2014-06-26,19,Robbery,1A50,5400-5499,LOOP,-,W,1
2014-06-18,01,Theft,2A20,1500-1599,LOOP,-,N,1
2014-06-19,15,Theft,2A30,300-399,LOOP,-,N,1
2014-06-16,17,Theft,2A60,1900-1999,LOOP,-,N,1
2014-06-13,16,Auto Theft,2A60,1000-1099,LOOP,-,N,1
2014-06-14,08,Theft,2A60,1600-1699,LOOP,-,N,1
2014-05-22,12,Theft,2A60,1000-1099,LOOP,-,N,1
2014-06-26,09,Theft,2A60,1000-1099,LOOP,-,N,1
2014-06-13,14,Theft,2A60,1000-1099,LOOP,-,N,1
2014-06-13,15,Theft,2A60,1700-1799,LOOP,-,W,1
2014-06-30,16,Theft,2A60,1000-1099,LOOP,-,-,1
2014-06-17,09,Theft,2A60,1000-1099,LOOP,-,-,1
2014-06-30,14,Theft,2A60,1600-1699,LOOP,-,N,1
2014-06-30,10,Theft,2A60,1000-1099,LOOP,-,N,1
2014-06-12,13,Theft,2A60,900-999,LOOP,-,N,1
2014-06-19,15,Theft,2A60,1100-1199,LOOP,-,N,1
2014-06-17,18,Theft,3B10,1600-1699,LOOP,-,W,1
2014-06-22,05,Theft,3B10,2500-2599,LOOP,-,N,1
2014-06-29,17,Theft,3B10,3000-3099,LOOP,-,N,1
2014-06-19,06,Auto Theft,3B10,2700-2799,LOOP,-,N,1
2014-06-19,07,Theft,3B10,3000-3099,LOOP,-,N,1
2014-06-18,04,Theft,3B10,3000-3099,LOOP,-,N,1
2014-06-19,06,Burglary,3B30,1600-1699,LOOP,-,N,1
2014-06-11,12,Theft,3B30,1900-1999,LOOP,-,N,1
2014-06-16,13,Auto Theft,3B30,1600-1699,LOOP,-,N,1
2014-06-25,20,Aggravated Assault,9C10,800-899,LOOP,-,E,1
2014-06-14,07,Theft,9C20,8600-8699,LOOP,-,N,1
2014-06-10,17,Theft,9C20,9500-9599,LOOP,-,N,1
2014-06-12,10,Theft,9C20,10000-10099,LOOP,-,N,1
2014-06-14,02,Theft,9C30,8800-8899,LOOP,-,N,1
2014-06-16,04,Robbery,9C30,9200-9299,LOOP,-,N,1
2014-06-17,07,Theft,9C30,10000-10099,LOOP,-,N,1
2014-06-25,12,Burglary,16E10,11800-11899,LONGWOOD GARDEN,WAY,-,1
2014-06-18,12,Burglary,19G30,7100-7199,LONGVINE,DR,-,1
2014-06-21,02,Theft,14D30,5200-5299,LONGMEADOW,ST,-,1
2014-06-14,02,Aggravated Assault,19G40,12300-12399,LONGBROOK,DR,-,2
2014-06-17,12,Theft,4F10,9700-9799,LONG POINT,RD,-,1
2014-06-14,14,Theft,4F10,10000-10099,LONG POINT,RD,-,1
2014-06-26,06,Theft,4F10,10000-10099,LONG POINT,RD,-,1
2014-06-20,08,Theft,4F10,9500-9599,LONG POINT,RD,-,1
2014-06-03,09,Burglary,4F10,9500-9599,LONG POINT,RD,-,1
2014-06-13,18,Theft,5F10,7800-7899,LONG POINT,RD,-,1
2014-06-20,20,Aggravated Assault,5F10,7400-7499,LONG POINT,RD,-,2
2014-06-20,10,Burglary,5F10,6800-6899,LONG POINT,RD,-,1
2014-05-15,11,Burglary,5F10,7400-7499,LONG POINT,RD,-,1
2014-06-24,09,Burglary,5F10,6800-6899,LONG POINT,RD,-,1
2014-06-24,19,Aggravated Assault,5F10,7400-7499,LONG POINT,RD,-,1
2014-06-27,07,Burglary,5F10,6900-6999,LONG POINT,RD,-,1
2014-06-21,15,Robbery,5F10,7500-7599,LONG POINT,RD,-,1
2014-06-23,14,Theft,5F20,7900-7999,LONG POINT,RD,-,1
2014-06-26,11,Auto Theft,5F20,9300-9399,LONG POINT,RD,-,1
2014-06-27,11,Theft,5F20,8000-8099,LONG POINT,RD,-,1
2014-06-24,13,Theft,5F20,8500-8599,LONG POINT,RD,-,1
2014-06-14,19,Theft,5F20,8100-8199,LONG POINT,RD,-,1
2014-06-12,08,Burglary,5F20,8100-8199,LONG POINT,RD,-,1
2014-06-29,22,Theft,5F20,8800-8899,LONG POINT,RD,-,1
2014-06-28,17,Theft,5F20,8500-8599,LONG POINT,RD,-,1
2014-06-25,18,Theft,5F20,8400-8499,LONG POINT,RD,-,1
2014-06-23,12,Burglary,5F20,9100-9199,LONG POINT,RD,-,1
2014-06-11,09,Murder,5F20,8900-8999,LONG POINT,RD,-,1
2014-06-29,08,Aggravated Assault,5F20,8700-8799,LONG POINT,RD,-,1
2014-06-20,08,Theft,5F20,8100-8199,LONG POINT,RD,-,1
2014-06-12,17,Theft,5F20,9100-9199,LONG POINT,RD,-,1
2014-06-11,20,Theft,5F20,8900-8999,LONG POINT,RD,-,1
2014-06-11,10,Theft,5F20,8200-8299,LONG POINT,RD,-,1
2014-06-19,15,Theft,5F20,7900-7999,LONG POINT,RD,-,1
2014-06-19,15,Theft,5F20,8300-8399,LONG POINT,RD,-,1
2014-06-22,13,Theft,5F20,8800-8899,LONG POINT,RD,-,1
2014-06-30,04,Burglary,5F20,9200-9299,LONG POINT,RD,-,1
2014-04-15,11,Burglary,5F20,9200-9299,LONG POINT,RD,-,1
2014-06-01,'14,Aggravated Assault,'14D40,10800-10899,LONG GATE,DR,-,1
2014-06-23,06,Burglary,13D10,6400-6499,LONG,DR,-,1
2014-06-17,22,Theft,13D10,6100-6199,LONG,DR,-,1
2014-06-20,17,Aggravated Assault,13D10,6200-6299,LONG,DR,-,1
2014-06-20,15,Theft,13D10,5900-5999,LONG,DR,-,1
2014-06-30,14,Theft,13D10,6000-6099,LONG,DR,-,1
2014-06-27,14,Burglary,16E40,16700-16799,LONESOME QUAIL,DR,-,1
2014-06-23,11,Burglary,7C30,9400-9499,LOMAX,ST,-,1
2014-05-21,'07,Auto Theft,'7C30,8700-8799,LOMAX,ST,-,1
2014-06-11,05,Theft,6B30,7300-7399,LOG HOLLOW,DR,-,1
2014-06-22,15,Aggravated Assault,10H20,1100-1199,LOCKWOOD,DR,S,1
2014-06-15,14,Theft,1A10,5700-5799,LOCKWOOD,DR,-,1
2014-06-17,15,Theft,7C10,1500-1599,LOCKWOOD,DR,-,1
2014-06-17,18,Theft,7C20,5500-5599,LOCKWOOD,DR,-,1
2014-06-18,10,Theft,7C20,4200-4299,LOCKWOOD,DR,-,1
2014-06-16,14,Theft,7C20,5800-5899,LOCKWOOD,DR,-,1
2014-06-27,04,Burglary,7C20,3800-3899,LOCKWOOD,DR,-,1
2014-06-12,00,Theft,7C20,4000-4099,LOCKWOOD,DR,-,1
2014-06-28,00,Aggravated Assault,7C20,3300-3399,LOCKWOOD,DR,E,1
2014-06-18,13,Burglary,7C20,3900-3999,LOCKWOOD,DR,-,1
2014-06-13,14,Auto Theft,7C20,5400-5499,LOCKWOOD,DR,-,1
2014-06-23,15,Theft,7C20,5200-5299,LOCKWOOD,DR,-,1
2014-06-30,19,Theft,7C20,5900-5999,LOCKWOOD,DR,-,1
2014-06-23,12,Theft,8C10,9400-9499,LOCKWOOD,DR,-,1
2014-06-29,01,Aggravated Assault,8C10,9100-9199,LOCKWOOD,DR,-,2
2014-06-18,18,Theft,8C10,7400-7499,LOCKWOOD,DR,-,1
2014-06-27,18,Theft,8C10,8000-8099,LOCKWOOD,DR,-,1
2014-06-17,01,Burglary,8C10,7500-7599,LOCKWOOD,DR,-,1
2014-05-30,'13,Theft,'7C20,5900-5999,LOCKWOOD,DR,-,1
2014-05-30,'17,Auto Theft,'8C10,9000-9099,LOCKWOOD,DR,-,1
2014-06-01,'07,Robbery,'7C20,4400-4499,LOCKWOOD,DR,-,1
2014-06-01,'14,Aggravated Assault,'8C10,7900-7999,LOCKWOOD,DR,-,1
2014-06-02,'10,Theft,'7C20,4700-4799,LOCKWOOD,DR,-,1
2014-06-02,'22,Theft,'7C20,4500-4599,LOCKWOOD,DR,-,1
2014-06-24,01,Burglary,8C50,8200-8299,LOCKSLEY,RD,-,1
2014-06-12,13,Theft,3B10,4200-4299,LOCKFIELD,-,-,1
2014-06-10,11,Auto Theft,3B10,4200-4299,LOCKFIELD,-,-,1
2014-06-10,06,Burglary,14D20,8400-8499,LIVINGSTON,-,-,1
2014-06-18,06,Burglary,14D20,8400-8499,LIVINGSTON,-,-,1
2014-06-23,05,Theft,14D10,6900-6999,LIVERPOOL,-,-,1
2014-06-26,20,Theft,4F20,3200-3299,LIVELY,LN,-,1
2014-06-12,08,Theft,10H30,700-799,LIVE OAK,-,-,1
2014-06-14,11,Theft,1A10,,LITTLE YORK RD / AIRLINE DR,-,-,1
2014-06-11,12,Theft,1A10,3100-3199,LITTLE YORK,RD,W,1
2014-06-19,17,Robbery,5F30,7600-7699,LITTLE YORK,RD,W,1
2014-06-17,22,Robbery,5F30,7600-7699,LITTLE YORK,RD,W,1
2014-06-10,09,Burglary,6B10,700-799,LITTLE YORK,RD,E,1
2014-06-14,14,Theft,6B10,600-699,LITTLE YORK,RD,-,1
2014-06-18,01,Theft,6B10,200-299,LITTLE YORK,RD,E,1
2014-06-20,16,Robbery,6B10,400-499,LITTLE YORK,RD,W,1
2014-06-21,07,Theft,6B10,300-399,LITTLE YORK,RD,W,1
2014-06-29,20,Robbery,6B10,200-299,LITTLE YORK,RD,-,1
2014-06-29,19,Auto Theft,6B10,100-199,LITTLE YORK,RD,-,1
2014-06-26,16,Robbery,6B10,200-299,LITTLE YORK,RD,-,1
2014-06-22,15,Theft,6B10,400-499,LITTLE YORK,RD,W,1
2014-06-17,08,Auto Theft,6B10,300-399,LITTLE YORK,RD,W,1
2014-06-26,07,Burglary,6B10,400-499,LITTLE YORK,RD,W,1
2014-06-21,00,Robbery,6B10,200-299,LITTLE YORK,RD,-,1
2014-06-11,16,Aggravated Assault,6B10,400-499,LITTLE YORK,RD,W,1
2014-06-15,15,Burglary,6B10,100-199,LITTLE YORK,RD,W,1
2014-06-10,06,Auto Theft,6B10,300-399,LITTLE YORK,RD,W,1
2014-06-26,15,Robbery,6B10,300-399,LITTLE YORK,RD,W,1
2014-06-20,08,Theft,6B10,300-399,LITTLE YORK,RD,W,1
2014-06-22,23,Robbery,6B10,300-399,LITTLE YORK,RD,W,1
2014-06-30,19,Auto Theft,6B10,100-199,LITTLE YORK,RD,-,1
2014-06-27,20,Robbery,6B10,600-699,LITTLE YORK,RD,-,1
2014-06-23,19,Theft,6B10,400-499,LITTLE YORK,RD,W,1
2014-06-11,13,Burglary,6B10,800-899,LITTLE YORK,RD,-,1
2014-06-15,04,Robbery,6B10,200-299,LITTLE YORK,RD,W,1
2014-06-19,18,Aggravated Assault,6B30,3100-3199,LITTLE YORK,RD,W,1
2014-06-14,01,Aggravated Assault,6B30,3100-3199,LITTLE YORK,RD,W,1
2014-06-28,14,Robbery,6B30,3400-3499,LITTLE YORK,RD,W,1
2014-06-29,20,Auto Theft,6B30,3400-3499,LITTLE YORK,RD,W,1
2014-06-26,16,Burglary,6B30,3100-3199,LITTLE YORK,RD,-,1
2014-06-23,04,Burglary,6B30,3400-3499,LITTLE YORK,RD,W,1
2014-06-20,19,Theft,6B30,7300-7399,LITTLE YORK,RD,W,1
2014-06-17,14,Theft,6B30,3100-3199,LITTLE YORK,RD,W,1
2014-06-26,09,Theft,6B30,6200-6299,LITTLE YORK,RD,W,1
2014-06-25,22,Aggravated Assault,6B30,3100-3199,LITTLE YORK,RD,W,2
2014-06-23,13,Auto Theft,6B30,3100-3199,LITTLE YORK,RD,W,1
2014-06-25,16,Theft,6B30,6300-6399,LITTLE YORK,RD,W,1
2014-06-20,18,Rape,6B40,700-799,LITTLE YORK,RD,-,1
2014-06-13,09,Robbery,6B40,600-699,LITTLE YORK,RD,W,1
2014-06-14,09,Rape,6B40,700-799,LITTLE YORK,RD,W,1
2014-06-21,20,Theft,6B40,1500-1599,LITTLE YORK,RD,W,1
2014-06-14,09,Auto Theft,7C40,1500-1599,LITTLE YORK,RD,-,1
2014-06-30,10,Robbery,7C40,2200-2299,LITTLE YORK,-,-,1
2014-06-18,20,Theft,7C40,3100-3199,LITTLE YORK,RD,-,1
2014-06-12,12,Theft,7C40,1500-1599,LITTLE YORK,RD,-,1
2014-06-13,14,Auto Theft,7C40,3800-3899,LITTLE YORK,RD,-,1
2014-06-29,14,Theft,7C40,1500-1599,LITTLE YORK,RD,-,1
2014-06-17,19,Rape,7C40,3800-3899,LITTLE YORK,RD,-,1
2014-06-18,14,Theft,7C40,1500-1599,LITTLE YORK,RD,-,1
2014-06-30,12,Auto Theft,7C40,3800-3899,LITTLE YORK,RD,-,1
2014-06-13,12,Auto Theft,7C40,1500-1599,LITTLE YORK,RD,-,1
2014-06-30,16,Theft,7C40,1500-1599,LITTLE YORK,RD,-,1
2014-05-31,'20,Auto Theft,'6B40,700-799,LITTLE YORK,RD,W,1
2014-06-01,'10,Burglary,'6B10,300-399,LITTLE YORK,RD,W,1
2014-06-01,'16,Theft,'6B10,400-499,LITTLE YORK,RD,W,1
2014-06-02,'02,Robbery,'6B40,700-799,LITTLE YORK,RD,W,1
2014-06-02,'08,Burglary,'6B30,3400-3499,LITTLE YORK,RD,W,1
2014-06-02,'08,Burglary,'7C40,1400-1499,LITTLE YORK,RD,-,1
2014-06-02,'10,Theft,'6B10,200-299,LITTLE YORK,RD,W,1
2014-04-28,'12,Theft,'20G50,100-199,LITCHFIELD,LN,-,1
2014-06-10,00,Theft,7C20,4800-4899,LINN,-,-,1
2014-06-25,11,Theft,15E30,3000-3099,LINKWOOD,DR,-,1
2014-05-28,13,Theft,15E30,4000-4099,LINKWOOD,DR,-,1
2014-06-27,05,Theft,15E30,4000-4099,LINKWOOD,DR,-,1
2014-06-15,09,Auto Theft,15E30,4000-4099,LINKWOOD,DR,-,1
2014-06-22,21,Theft,1A10,4000-4099,LINKWOOD,DR,-,1
2014-06-02,'21,Theft,'15E30,4000-4099,LINKWOOD,DR,-,1
2014-06-30,00,Theft,15E30,3500-3599,LINK VALLEY,DR,-,2
2014-06-01,'08,Burglary,'2A20,300-399,LINK,RD,-,1
2014-06-22,18,Robbery,20G70,2200-2299,LINEA DEL PINO,-,-,1
2014-06-14,10,Aggravated Assault,13D20,7300-7399,LINDENCREST,-,-,1
2014-06-19,01,Auto Theft,11H20,6600-6699,LINDEN,-,-,1
2014-06-23,05,Theft,11H20,7500-7599,LINDEN,-,-,1
2014-06-26,16,Burglary,8C40,9000-9099,LINDA VISTA,RD,-,1
2014-06-23,15,Theft,8C40,9000-9099,LINDA VISTA,RD,-,1
2014-06-22,07,Theft,16E30,12800-12899,LINCOLN RIDGE,LN,-,1
2014-06-03,'00,Robbery,'16E20,3200-3299,LIGHTSTAR,DR,-,1
2014-06-13,17,Theft,7C20,3900-3999,LIBERTY,RD,-,1
2014-06-21,11,Theft,7C20,5900-5999,LIBERTY,RD,-,1
2014-06-18,07,Theft,7C20,7500-7599,LIBERTY,RD,-,1
2014-06-20,12,Aggravated Assault,7C20,3400-3499,LIBERTY,RD,-,1
2014-06-14,18,Theft,7C20,4700-4799,LIBERTY,RD,-,1
2014-06-27,15,Auto Theft,7C20,4400-4499,LIBERTY,RD,-,2
2014-06-22,18,Auto Theft,8C30,8200-8299,LEY,RD,-,2
2014-06-16,18,Burglary,8C30,8300-8399,LEY,RD,-,1
2014-06-23,06,Theft,8C30,8700-8799,LEY,RD,-,1
2014-06-02,'09,Theft,'4F20,2200-2299,LEXFORD,LN,-,1
2014-06-25,14,Auto Theft,15E30,4000-4099,LEVONSHIRE,DR,-,1
2014-06-11,20,Robbery,13D20,8100-8199,LEONORA,-,-,1
2014-06-02,'14,Theft,'13D20,8100-8199,LEONORA,-,-,1
2014-06-13,20,Burglary,17E40,12200-12299,LEMON RIDGE,LN,-,1
2014-06-21,21,Theft,17E40,12100-12199,LEMON RIDGE,LN,-,1
2014-06-27,07,Robbery,7C20,4500-4599,LELIA,-,-,1
2014-06-24,23,Burglary,14D40,11200-11299,LEITRIM,WAY,-,1
2014-06-25,09,Aggravated Assault,15E40,1000-1099,LEHALL,-,-,1
2014-06-13,10,Theft,7C20,4600-4699,LEFFINGWELL,-,-,1
2014-06-15,19,Robbery,7C20,3900-3999,LEFFINGWELL,-,-,1
2014-06-19,22,Robbery,10H20,5300-5399,LEELAND,-,-,1
2014-06-13,12,Auto Theft,10H20,5300-5399,LEELAND,-,-,1
2014-06-15,06,Theft,10H30,2000-2099,LEELAND,-,-,1
2014-06-23,07,Theft,10H30,2500-2599,LEELAND,-,-,1
2014-06-13,15,Theft,10H30,2000-2099,LEELAND,-,-,1
2014-06-21,11,Theft,1A10,4900-4999,LEELAND,-,-,1
2014-06-16,16,Auto Theft,1A10,1500-1599,LEELAND,-,-,1
2014-06-18,15,Burglary,8C60,6600-6699,LEEDALE,-,-,1
2014-06-25,16,Aggravated Assault,8C60,6800-6899,LEEDALE,-,-,1
2014-06-17,19,Theft,8C60,6600-6699,LEEDALE,-,-,1
2014-06-21,12,Theft,7C20,3000-3099,LEE,-,-,1
2014-06-27,12,Theft,7C50,19100-19199,LEE,RD,-,1
2014-06-23,16,Theft,9C10,1400-1499,LEDWICKE,-,-,1
2014-06-25,07,Auto Theft,19G40,9900-9999,LEAWOOD,BLVD,-,1
2014-06-24,12,Burglary,19G40,9700-9799,LEAWOOD,BLVD,-,1
2014-06-29,10,Auto Theft,7C50,7500-7599,LEAFTEX,DR,-,1
2014-06-12,07,Theft,19G20,11600-11699,LEADER,ST,-,1
2014-06-14,21,Burglary,19G30,12700-12799,LEADER,ST,-,1
2014-06-13,16,Burglary,16E40,16700-16799,LAZY RIDGE,RD,-,1
2014-06-22,09,Theft,18F40,2600-2699,LAZY HOLLOW,DR,-,1
2014-06-16,15,Theft,18F40,2600-2699,LAZY HOLLOW,DR,-,1
2014-06-23,21,Robbery,18F40,2600-2699,LAZY HOLLOW,DR,-,1
2014-06-19,08,Theft,18F40,2500-2599,LAZY HOLLOW,DR,-,1
2014-05-14,14,Burglary,18F40,2300-2399,LAZY HOLLOW,DR,-,1
2014-04-15,'10,Theft,'18F40,2400-2499,LAZY HOLLOW,DR,-,1
2014-06-01,'22,Auto Theft,'18F40,2500-2599,LAZY HOLLOW,DR,-,1
2014-06-21,23,Theft,10H20,1300-1399,LAWSON,-,-,1
2014-05-07,16,Theft,11H10,6600-6699,LAWNDALE,-,-,1
2014-06-15,17,Theft,11H10,7000-7099,LAWNDALE,-,-,1
2014-06-29,12,Burglary,11H10,6800-6899,LAWNDALE,-,-,1
2014-06-23,20,Robbery,11H20,7200-7299,LAWNDALE,-,-,1
2014-06-08,06,Theft,1A10,6900-6999,LAWNDALE,-,-,1
2014-06-17,19,Burglary,14D20,8100-8199,LAWLER,-,-,2
2014-06-26,16,Theft,7C20,4100-4199,LAVENDER,-,-,1
2014-06-11,12,Theft,7C20,5200-5299,LAVENDER,-,-,1
2014-06-21,04,Auto Theft,8C10,7100-7199,LAVENDER,-,-,1
2014-06-18,15,Robbery,4F20,10400-10499,LAURELDALE,-,N,1
2014-06-02,'10,Burglary,'11H50,5500-5599,LAUREL CREEK,WAY,-,1
2014-06-21,11,Theft,7C30,3600-3699,LAURA KOPPE,RD,-,1
2014-06-15,12,Theft,7C30,3600-3699,LAURA KOPPE,RD,-,1
2014-06-28,17,Aggravated Assault,8C10,5900-5999,LAURA KOPPE,RD,-,1
2014-06-19,18,Theft,8C30,8200-8299,LAURA KOPPE,RD,-,1
2014-06-22,07,Auto Theft,8C30,8400-8499,LAURA KOPPE,RD,-,1
2014-06-02,'11,Theft,'8C10,6300-6399,LAURA KOPPE,RD,-,1
2014-06-26,09,Burglary,17E40,5900-5999,LATTIMER,DR,-,1
2014-06-26,20,Auto Theft,9C20,1500-1599,LATHROP,-,-,1
2014-06-02,'14,Theft,'9C20,1400-1499,LATHROP,-,-,1
2014-06-19,12,Theft,12D10,1300-1399,LASKEY,-,-,1
2014-06-17,10,Theft,1A50,3200-3299,LAS PALMAS,DR,-,1
2014-06-12,00,Robbery,17E40,9800-9899,LARKWOOD,DR,-,1
2014-06-14,17,Theft,17E40,9800-9899,LARKWOOD,DR,-,1
2014-06-27,09,Burglary,17E40,9800-9899,LARKWOOD,DR,-,1
2014-05-30,'23,Robbery,'17E40,9800-9899,LARKWOOD,DR,-,1
2014-06-08,16,Burglary,14D20,4300-4399,LARKSPUR,-,-,1
2014-06-28,18,Aggravated Assault,19G10,10100-10199,LANSDALE,DR,-,1
2014-06-10,09,Theft,6B60,1100-1199,LANGWICK,DR,-,1
2014-06-30,05,Robbery,6B60,1100-1199,LANGWICK,DR,-,1
2014-06-17,11,Aggravated Assault,6B60,1100-1199,LANGWICK,DR,-,1
2014-06-11,15,Burglary,6B60,1100-1199,LANGWICK,DR,-,1
2014-06-11,15,Robbery,6B60,900-999,LANGWICK,DR,-,1
2014-06-11,15,Robbery,6B60,1100-1199,LANGWICK,DR,-,1
2014-06-11,16,Burglary,6B60,1100-1199,LANGWICK,DR,-,1
2014-05-16,'12,Theft,'6B60,1100-1199,LANGWICK,DR,-,1
2014-06-16,12,Theft,8C60,7300-7399,LANGLEY,-,-,1
2014-06-28,08,Burglary,HCSO,4600-4699,LANGLEY,-,-,1
2014-06-21,11,Theft,6B30,7400-7499,LANGFIELD,RD,-,1
2014-06-10,08,Theft,6B30,6400-6499,LANGFIELD,RD,-,1
2014-06-19,19,Theft,17E20,6800-6899,LANGDON,LN,-,1
2014-06-24,11,Theft,8C10,8700-8799,LANEWOOD,ST,-,1
2014-06-19,22,Aggravated Assault,8C10,9400-9499,LANEWOOD,ST,-,2
2014-06-20,06,Theft,15E20,11600-11699,LANDSDOWNE,DR,-,1
2014-06-24,16,Theft,19G50,10200-10299,LANDS END,DR,-,1
2013-01-01,19,Burglary,19G50,10300-10399,LANDS END,DR,-,1
2014-06-02,'23,Theft,'13D10,3700-3799,LANDA,LN,-,1
2014-06-09,22,Theft,1A10,11700-11799,LAMPREY,-,-,1
2014-06-11,09,Theft,3B30,1300-1399,LAMONTE,LN,-,1
2014-06-20,19,Robbery,1A20,900-999,LAMB,-,-,1
2014-06-25,12,Burglary,10H20,4100-4199,LAMAR,-,-,1
2014-06-22,20,Theft,1A10,1600-1699,LAMAR,-,-,1
2014-06-26,17,Auto Theft,1A10,1200-1299,LAMAR,-,-,1
2014-06-27,12,Auto Theft,1A10,600-699,LAMAR,-,-,1
2014-06-29,07,Theft,1A20,1900-1999,LAMAR,ST,W,1
2014-06-19,08,Theft,1A20,1900-1999,LAMAR,ST,W,1
2014-06-19,16,Burglary,8C60,7200-7299,LAKEWOOD,DR,-,1
2014-06-30,11,Theft,8C60,7200-7299,LAKEWOOD,DR,-,1
2014-06-29,21,Burglary,20G20,1400-1499,LAKESIDE ESTATES,DR,-,1
2014-06-10,11,Theft,20G20,1400-1499,LAKESIDE ESTATES,DR,-,1
2014-06-18,17,Theft,20G20,1400-1499,LAKESIDE ESTATES,DR,-,1
2014-06-29,10,Theft,20G20,1400-1499,LAKESIDE ESTATES,DR,-,1
2014-06-13,14,Burglary,15E40,8800-8899,LAKES AT 610,DR,-,1
2014-06-16,21,Theft,15E40,8800-8899,LAKES AT 610,DR,-,1
2014-06-27,06,Theft,15E40,9100-9199,LAKES AT 610,DR,-,1
2014-06-12,23,Burglary,15E40,9100-9199,LAKES AT 610,DR,-,1
2014-06-13,16,Burglary,15E40,9100-9199,LAKES AT 610,DR,-,1
2014-06-17,06,Burglary,15E40,8800-8899,LAKES AT 610,DR,-,1
2014-06-02,'20,Auto Theft,'15E40,9100-9199,LAKES AT 610,DR,-,1
2014-06-27,14,Theft,24C10,2200-2299,LAKE VILLAGE,DR,-,1
2014-06-15,14,Burglary,24C30,3800-3899,LAKE HOUSTON,PKWY,W,1
2014-06-20,22,Robbery,24C60,13000-13099,LAKE HOUSTON,PKWY,W,1
2014-06-17,11,Auto Theft,9C30,5800-5899,LAKE HOUSTON,PKWY,S,1
2014-06-24,05,Auto Theft,9C30,6400-6499,LAKE HOUSTON,PKWY,S,1
2014-06-11,16,Theft,24C10,2100-2199,LAKE HILLS,DR,-,1
2014-06-15,09,Theft,24C10,2100-2199,LAKE HILLS,DR,-,1
2014-06-12,10,Theft,24C10,2100-2199,LAKE HILLS,DR,-,1
2014-06-21,02,Burglary,24C10,2100-2199,LAKE HILLS,DR,-,1
2014-06-16,17,Burglary,24C10,2100-2199,LAKE HILLS,DR,-,1
2014-06-19,19,Theft,9C30,10100-10199,LAFFERTY OAKS,-,-,1
2014-06-01,'22,Burglary,'5F20,2400-2499,LACYBERRY,ST,-,1
2014-06-01,'07,Robbery,'18F60,7000-7099,LACY HILL,DR,-,1
2014-06-15,02,Aggravated Assault,18F60,7800-7899,LA ROCHE,LN,-,1
2014-02-03,19,Auto Theft,11H40,9700-9799,LA PORTE,FWY,-,1
2014-06-12,18,Burglary,14D50,11400-11499,LA PERLA,DR,-,1
2014-06-16,07,Burglary,13D20,6900-6999,LA PASEO,-,-,1
2014-06-12,07,Aggravated Assault,7C30,2900-2999,LA ESTANCIA,LN,-,1
2014-06-14,08,Theft,10H40,3400-3499,LA BRANCH,-,-,1
2014-06-16,08,Auto Theft,10H40,2700-2799,LA BRANCH,-,-,1
2014-06-16,15,Burglary,10H40,3200-3299,LA BRANCH,-,-,1
2014-06-12,07,Theft,10H40,2500-2599,LA BRANCH,-,-,1
2014-06-28,05,Robbery,10H70,4700-4799,LA BRANCH,-,-,1
2014-06-14,16,Theft,10H70,5500-5599,LA BRANCH,-,-,1
2014-06-30,22,Theft,1A10,100-199,LA BRANCH,-,-,1
2014-06-24,11,Theft,1A10,300-399,LA BRANCH,-,-,1
2014-06-24,17,Auto Theft,1A20,4300-4399,KYLE,-,-,1
2014-06-22,18,Theft,1A10,,KUYKENDAHL RD,-,-,1
2014-06-20,19,Theft,6B60,12900-12999,KUYKENDAHL,RD,-,1
2014-06-15,13,Theft,6B60,12100-12199,KUYKENDAHL,RD,-,1
2014-06-26,11,Burglary,2A60,6700-6799,KURY,LN,-,1
2014-06-18,02,Auto Theft,17E30,9200-9299,KRISTIN,DR,-,1
2014-06-30,10,Aggravated Assault,7C20,6100-6199,KRESS,-,-,1
2014-06-21,10,Auto Theft,9C20,1300-1399,KRESS,-,-,1
2014-06-27,14,Theft,13D30,8200-8299,KOPMAN,DR,-,1
2014-06-08,15,Theft,2A50,4200-4299,KOEHLER,-,-,1
2014-06-23,12,Burglary,13D30,8700-8799,KOALA,DR,-,1
